,Time,log_flow_verde_upstream,log_flow_verde_downstream,difference_log_flow,difference_flow,CumDiff_flow
111,2034-01-01,5.564665038040237,5.660975933074951,-0.0963108950347138,-26.391265857729877,-10214.059727516478
112,2034-02-01,5.527774892539103,6.203426837921143,-0.6756519453820395,-242.8570212719006,-10456.916748788379
113,2034-03-01,5.750569054378929,5.719421863555908,0.031147190823021198,9.640805482339545,-10447.27594330604
114,2034-04-01,5.3477695755111725,6.065986633300781,-0.7182170577896088,-220.80857985811284,-10668.084523164152
115,2034-05-01,4.907757243940056,5.799221515655518,-0.8914642717154617,-194.70697776931374,-10862.791500933467
116,2034-06-01,4.4737068913958495,5.144876480102539,-0.6711695887066895,-83.86914766073687,-10946.660648594203
117,2034-07-01,4.5894815707591,4.934384346008301,-0.3449027752492011,-40.544166944651494,-10987.204815538855
118,2034-08-01,4.4203971715673696,4.979806423187256,-0.5594092516198863,-62.316928516772194,-11049.521744055626
119,2034-09-01,4.607281841870395,4.615279197692871,-0.00799735582247596,-0.8046393378745336,-11050.326383393502
120,2034-10-01,4.816388717557061,5.8769683837890625,-1.0605796662320017,-233.2079188205422,-11283.534302214044
121,2034-11-01,5.190740850631738,6.146350383758545,-0.9556095331268066,-287.40830440174153,-11570.942606615785
122,2034-12-01,5.605642278255473,5.423468589782715,0.1821736884727585,45.292576245452835,-11525.650030370332
123,2035-01-01,5.390774464651219,5.597589015960693,-0.20681455130947413,-50.401982432961034,-11576.052012803293
124,2035-02-01,5.4636749740843635,5.653200626373291,-0.18952565228892748,-49.23984348406222,-11625.291856287355
125,2035-03-01,5.564174905074956,5.982675075531006,-0.41850017045605004,-135.58977767246284,-11760.881633959818
126,2035-04-01,5.369223791665192,5.558297157287598,-0.18907336562240573,-44.684621320333264,-11805.566255280151
127,2035-05-01,4.868002048105409,5.754312038421631,-0.8863099903162217,-185.48758575833543,-11991.053841038487
128,2035-06-01,4.370034639842475,5.200497627258301,-0.8304629874158254,-102.31610052615068,-12093.369941564637
129,2035-07-01,4.296429919957247,5.5240864753723145,-1.2276565554150674,-177.22010317834068,-12270.590044742978
130,2035-08-01,4.451627456454412,4.62750244140625,-0.17587498495183773,-16.49193711092481,-12287.081981853902
131,2035-09-01,4.49627987499067,4.931363105773926,-0.43508323078325617,-48.885388433382715,-12335.967370287284
132,2035-10-01,4.737276767733799,6.338150978088379,-1.60087421035458,-451.6262661838395,-12787.593636471123
133,2035-11-01,5.1465994604144365,5.740173816680908,-0.5935743562664717,-139.2723578146112,-12926.865994285734
134,2035-12-01,5.50094635264109,6.114330768585205,-0.6133844159441146,-207.36965048157592,-13134.23564476731
135,2036-01-01,5.545761838258676,6.061211109161377,-0.5154492709027005,-172.74491203963402,-13306.980556806944
136,2036-02-01,5.664354600808405,5.925095081329346,-0.26074048052094057,-85.91223718512356,-13392.892793992069
137,2036-03-01,5.499965404091641,6.141666412353516,-0.641701008261875,-220.1440530716855,-13613.036847063755
138,2036-04-01,5.149662541675451,6.077510833740234,-0.927848292064783,-263.5693974829128,-13876.606244546667
139,2036-05-01,4.730093722800447,4.807893753051758,-0.07780003025131066,-9.16720524341369,-13885.77344979008
140,2036-06-01,4.381300411156128,4.784705638885498,-0.4034052277293698,-39.72420963317727,-13925.497659423258
141,2036-07-01,4.449032153813296,5.109450817108154,-0.6604186632948581,-80.0352861452804,-14005.532945568539
142,2036-08-01,5.122619349333698,4.60256814956665,0.5200511997670478,68.03411936068547,-13937.498826207853
143,2036-09-01,5.5773065468823075,4.533777236938477,1.043529309943831,171.24901379006383,-13766.24981241779
144,2036-10-01,5.1797580975489455,6.760364055633545,-1.5806059580845995,-685.3164684289061,-14451.566280846695
145,2036-11-01,5.444457900956412,5.908267974853516,-0.46381007389710405,-136.59633472816168,-14588.162615574856
146,2036-12-01,5.482983567860309,5.479892253875732,0.003091313984576516,0.7425086699378483,-14587.420106904918
147,2037-01-01,5.482983567860309,5.434252738952637,0.04873082890767222,11.441804218915905,-14575.978302686002
148,2037-02-01,5.575253116720773,5.781377792358398,-0.20612467563762582,-60.389247285640465,-14636.367549971643
149,2037-03-01,6.213231025269387,5.915106296539307,0.29812472873008034,128.71824385082323,-14507.64930612082
150,2037-04-01,5.053732024437942,6.020506858825684,-0.966774834387742,-255.18142881718776,-14762.830734938008
151,2037-05-01,4.681938684550685,5.393551349639893,-0.7116126650892074,-112.00402995804139,-14874.83476489605
152,2037-06-01,4.600213720975081,4.802767276763916,-0.20255355578883538,-22.341556356565334,-14897.176321252615
153,2037-07-01,4.436879336903051,5.232673645019531,-0.7957943081164807,-102.78208939239828,-14999.958410645013
154,2037-08-01,5.059970165838326,4.867257595062256,0.19271257077607018,27.62180103197096,-14972.336609613041
155,2037-09-01,4.941351796023333,5.00072717666626,-0.059375380642927134,-8.561802747890113,-14980.898412360932
156,2037-10-01,4.88008655505921,5.31470251083374,-0.4346159557745306,-71.66196570853293,-15052.560378069464
157,2037-11-01,5.3691274632840615,6.206591606140137,-0.8374641428560752,-281.3323033215912,-15333.892681391055
158,2037-12-01,5.597056762675059,5.234626293182373,0.3624304694926863,81.97268468150102,-15251.919996709554
159,2038-01-01,5.527774892539103,6.3283538818359375,-0.8005789892968345,-308.65013619995295,-15560.570132909506
160,2038-02-01,5.511955483119376,6.046721458435059,-0.5347659753156826,-175.08993494396174,-15735.660067853469
161,2038-03-01,5.419667267071493,6.269679069519043,-0.8500118024475496,-302.5038230089432,-16038.163890862412
162,2038-04-01,5.05468605437076,5.765024662017822,-0.7103386076470626,-162.1915998397422,-16200.355490702153
163,2038-05-01,4.699352426998632,5.802005767822266,-1.1026533408236334,-221.08673231799142,-16421.442223020145
164,2038-06-01,4.342426395941642,5.575112342834473,-1.2326859468928308,-186.88529948699374,-16608.327522507137
165,2038-07-01,4.581382153148708,4.9029035568237305,-0.3215214036750229,-37.03099709375489,-16645.358519600893
166,2038-08-01,4.875110693628038,5.265529632568359,-0.3904189389403214,-62.560139371986025,-16707.918658972878
167,2038-09-01,4.9281415084310956,5.107895851135254,-0.17975434270415835,-27.199552259707474,-16735.118211232584
168,2038-10-01,5.402996231381626,5.9435954093933105,-0.5405991780116848,-159.23261392476556,-16894.35082515735
169,2038-11-01,5.488065983925076,5.551681995391846,-0.06361601146676943,-15.881462064680932,-16910.232287222032
170,2038-12-01,5.474075309509461,5.025690078735352,0.4483852307741092,86.15458929992562,-16824.07769792211
171,2039-01-01,5.510357758778212,5.458003044128418,0.0523547146497938,12.611149735381105,-16811.466548186727
172,2039-02-01,5.57595993129906,6.261840343475342,-0.6858804121762816,-260.17987060231343,-17071.64641878904
173,2039-03-01,5.770257096550421,5.913173198699951,-0.1429161021495302,-49.25783916638278,-17120.904257955423
174,2039-04-01,5.077240036256546,5.5606279373168945,-0.48338790106034857,-99.65510287260517,-17220.55936082803
175,2039-05-01,4.752688770849715,5.974209308624268,-1.2215205377745528,-277.2616298567856,-17497.820990684813
176,2039-06-01,4.61901637697556,5.153277397155762,-0.5342610201802014,-71.60329453219927,-17569.424285217014
177,2039-07-01,4.502871252277269,5.270562648773193,-0.7676913964959242,-104.24941652361191,-17673.673701740627
178,2039-08-01,4.682146828684425,4.821693420410156,-0.1395465917257308,-16.173508659078564,-17689.847210399705
179,2039-09-01,5.595003206823503,5.0614728927612305,0.5335303140622729,111.25571170066416,-17578.59149869904
180,2039-10-01,5.173062962884219,5.53851318359375,-0.3654502207095307,-77.84513725071551,-17656.436635949754
181,2039-11-01,5.437435483971942,6.151168346405029,-0.713732862433087,-239.41336316858994,-17895.849999118345
182,2039-12-01,5.499851010149181,6.008839130401611,-0.5089881202524307,-162.35508136987144,-18058.205080488216
183,2040-01-01,5.558523197402563,5.853771209716797,-0.29524801231423403,-89.1069339691482,-18147.312014457366
184,2040-02-01,6.695180896788531,5.578719615936279,1.1164612808522518,543.7677465574525,-17603.544267899913
185,2040-03-01,5.851236525655508,6.182246685028076,-0.3310101593725685,-136.41429676870098,-17739.958564668614
186,2040-04-01,5.036383361785381,5.211724281311035,-0.17534091952565412,-29.49767430641461,-17769.456238975028
187,2040-05-01,4.699352426998632,5.663082599639893,-0.9637301726412604,-178.1591758848127,-17947.61541485984
188,2040-06-01,4.37239215280528,5.081451892852783,-0.7090597400475032,-81.77470968388263,-18029.390124543723
189,2040-07-01,4.703483692943971,5.167835235595703,-0.4643515426517322,-65.20357261265139,-18094.593697156375
190,2040-08-01,4.668003344523284,4.869672775268555,-0.20166943074527044,-23.793363304222794,-18118.387060460598
191,2040-09-01,4.784039597941952,4.892469882965088,-0.10843028502313601,-13.69590284752043,-18132.08296330812
192,2040-10-01,4.680455075808106,5.683421611785889,-1.0029665359777828,-186.1343786589966,-18318.217341967116
193,2040-11-01,5.24789989262682,5.831493377685547,-0.583593485058727,-150.70086406646487,-18468.91820603358
194,2040-12-01,5.6822201389363896,5.08807373046875,0.5941464084676396,131.5231843776199,-18337.39502165596
195,2041-01-01,5.797508923968435,5.743173122406006,0.0543358015624289,17.424758473291604,-18319.97026318267
196,2041-02-01,5.785930929463579,5.589624881744385,0.1963060477191938,58.04988284762362,-18261.920380335047
197,2041-03-01,6.140031133071881,6.024878025054932,0.11515310801694945,50.47682731395639,-18211.44355302109
198,2041-04-01,5.517640076379026,6.1370649337768555,-0.6194248573978296,-213.6469276037674,-18425.090480624858
199,2041-05-01,4.890919134868172,5.434046268463135,-0.5431271335949628,-95.9984362104203,-18521.088916835277
200,2041-06-01,4.492509547396329,5.745706558227539,-1.2531970108312098,-223.49921143769566,-18744.58812827297
201,2041-07-01,4.318058852712044,5.041601657867432,-0.7235428051553878,-79.67480372226366,-18824.262931995236
202,2041-08-01,4.865269334594121,5.092685699462891,-0.2274163648687697,-33.12071041589192,-18857.38364241113
203,2041-09-01,4.6630336868150035,4.597246170043945,0.06578751677105821,6.746305905218762,-18850.63733650591
204,2041-10-01,4.586417119080901,5.325844764709473,-0.739427645628572,-107.4397877304996,-18958.07712423641
205,2041-11-01,5.437801388691431,5.930886745452881,-0.4930853567614495,-146.55212783318308,-19104.629252069593
206,2041-12-01,5.561991569519132,5.563962936401367,-0.0019713668822349817,-0.5137334575557588,-19105.14298552715
207,2042-01-01,5.62078195040458,5.772275447845459,-0.15149349744087903,-45.16273057101972,-19150.30571609817
208,2042-02-01,5.527905695375841,5.788363933563232,-0.26045823818739144,-74.86204931931309,-19225.167765417482
209,2042-03-01,5.497910833373199,6.046144962310791,-0.548234128937592,-178.299942055389,-19403.46770747287
210,2042-04-01,5.313784203862039,6.193373680114746,-0.8795894762527068,-286.37730872906513,-19689.845016201936
211,2042-05-01,4.818795184494648,5.404091835021973,-0.5852966505273249,-98.49840512634452,-19788.34342132828
212,2042-06-01,4.414338904113701,4.888269901275635,-0.47393099716193365,-50.09655176360846,-19838.43997309189
213,2042-07-01,4.491764031719311,5.121328830718994,-0.6295647989996835,-78.27908012370291,-19916.71905321559
214,2042-08-01,4.981181127463961,5.150254249572754,-0.16907312210879333,-26.82902956935655,-19943.548082784946
215,2042-09-01,4.681573776316808,4.684737205505371,-0.0031634291885627164,-0.34200061432916584,-19943.890083399274
216,2042-10-01,4.620802322719142,5.064756393432617,-0.4439540707134748,-56.7663684838665,-20000.65645188314
217,2042-11-01,5.176712975803632,6.199507713317871,-1.0227947375142392,-315.4068048678741,-20316.063256751015
218,2042-12-01,5.670553399545389,5.4226202964782715,0.24793310306711724,63.72331490433146,-20252.339941846683
219,2043-01-01,5.665045163667356,5.491728782653809,0.17331638101354763,45.92463596310961,-20206.415305883573
220,2043-02-01,5.596330360669393,5.802797317504883,-0.20646695683548977,-61.78894751544698,-20268.20425339902
221,2043-03-01,5.578976202864025,6.193371295928955,-0.61439509306493,-224.6931901582558,-20492.897443557278
222,2043-04-01,5.180461613785256,6.390784740447998,-1.2103231266627423,-418.5595052025714,-20911.45694875985
223,2043-05-01,4.747058060181039,5.711452007293701,-0.9643939471126624,-187.06496343145358,-21098.521912191303
224,2043-06-01,4.381300411156128,4.90726375579834,-0.5259633446422116,-55.32685594330681,-21153.84876813461
225,2043-07-01,4.8091221933663615,5.247393608093262,-0.43827141472690023,-67.44629464121779,-21221.295062775825
226,2043-08-01,4.853716880031163,5.086470127105713,-0.23275324707454992,-33.601587957041346,-21254.896650732866
227,2043-09-01,4.433141560114181,4.808806419372559,-0.3756648592583778,-38.38970771292874,-21293.286358445795
228,2043-10-01,4.588733764310314,5.374638080596924,-0.7859043162866097,-117.49194169514965,-21410.778300140944
229,2043-11-01,4.986606845747829,5.5588836669921875,-0.5722768212443583,-113.09425888434379,-21523.872559025287
230,2043-12-01,5.401815700771341,5.500173091888428,-0.0983573911170863,-22.925500929859766,-21546.79805995515
231,2044-01-01,5.720169062762471,5.6027326583862305,0.11743640437624059,33.79007435250827,-21513.00798560264
232,2044-02-01,5.6710098153429565,5.979301452636719,-0.3082916372937623,-104.83666714519148,-21617.84465274783
233,2044-03-01,6.384833726007203,5.746453762054443,0.6383799639527599,279.70772077137224,-21338.136931976456
234,2044-04-01,5.063005120443353,5.990275859832764,-0.9272707393894111,-241.46000047429237,-21579.59693245075
235,2044-05-01,4.681938684550685,5.39423942565918,-0.7123007411084945,-112.15544723564004,-21691.75237968639
236,2044-06-01,4.384008330112096,5.261234760284424,-0.8772264301723283,-112.56061376686499,-21804.312993453255
237,2044-07-01,4.390291550242146,4.813896179199219,-0.4236046289570732,-42.546801507762666,-21846.85979496102
238,2044-08-01,4.39509798749321,4.870344638824463,-0.4752466513312532,-49.31326577241977,-21896.17306073344
239,2044-09-01,4.388368532051443,4.838662147521973,-0.45029361547052993,-45.79130354157209,-21941.964364275012
240,2044-10-01,4.7399989015459125,5.423844814300537,-0.6838459127546246,-112.31518148467941,-22054.27954575969
241,2044-11-01,5.1129083513219005,5.763676643371582,-0.6507682920496816,-152.36436927869906,-22206.64391503839
242,2044-12-01,5.477225193450931,5.90791130065918,-0.43068610720824907,-128.75474115420568,-22335.398656192596
