Time,log_flow_salt_upstream,log_flow_salt_downstream,difference_log_flow,difference_flow,CumDiff_flow
2031-05-01,4.735026070437576,6.7813376870453395,-2.0463116166077633,-767.3803411635738,-17019.574470458112
2031-06-01,4.500577952642549,6.862333389690458,-2.3617554370479095,-865.5250698234435,-17885.099540281557
2031-07-01,4.521951884540672,6.763987922758611,-2.2420360382179387,-774.074189372923,-18659.17372965448
2031-08-01,5.045502651116971,6.8409431725465915,-1.7954405214296205,-780.0485824718019,-19439.222312126283
2031-09-01,4.593457362560699,6.823935655778285,-2.230478293217586,-820.7615646517722,-20259.983876778057
2031-10-01,4.673620126788992,5.302539971459282,-0.6289198446702899,-93.76160474729895,-20353.745481525355
2031-11-01,4.927303094257145,3.262851383653782,1.6644517106033634,111.88289826017238,-20241.86258326518
2031-12-01,5.016511861398324,3.173182880083548,1.8433289813147757,127.00069878373877,-20114.86188448144
2032-01-01,5.105095092584941,3.4078879888213045,1.6972071037636365,134.6583555476092,-19980.20352893383
2032-02-01,5.1498987517371235,3.655340440272117,1.4945583114650067,133.73334547417954,-19846.470183459653
2032-03-01,5.027796274544629,5.230354088750495,-0.20255781420586594,-34.262595059556986,-19880.73277851921
2032-04-01,4.904565950708691,5.574882978429948,-0.6703170277212571,-128.81435089271272,-20009.547129411923
2032-05-01,4.800043533073301,6.808023461497964,-2.007979928424663,-783.5644047970594,-20793.111534208983
2032-06-01,4.473957195388823,6.872089396489615,-2.3981322011007924,-877.259555028398,-21670.371089237382
2032-07-01,4.859815660380822,6.772030358734531,-1.9122146983537087,-744.0823468233251,-22414.453436060707
2032-08-01,4.751368903404711,6.866440637526896,-2.1150717341221847,-843.7845588260309,-23258.23799488674
2032-09-01,4.713467181255766,6.860455564592088,-2.146988383336322,-842.3636205726277,-24100.601615459367
2032-10-01,4.720778192520729,5.266068053330283,-0.5452898608095538,-81.39745500127724,-24181.999070460646
2032-11-01,4.870947560784432,3.486809649279985,1.3841379115044474,97.76294670061313,-24084.236123760034
2032-12-01,5.0161498925974595,3.2679818431959715,1.748168049401488,124.57118230210281,-23959.664941457933
2033-01-01,5.259991141936072,3.1102975706234472,2.149693571312625,170.05206905376446,-23789.61287240417
2033-02-01,5.310172429646624,3.4941273698504305,1.8160450597961932,169.46357549463275,-23620.149296909538
2033-03-01,5.5600656917031275,3.510849171789863,2.0492165199132644,226.3632219157798,-23393.786074993757
2033-04-01,5.3398258028441905,5.485799536127627,-0.14597373328343632,-32.76535727260057,-23426.55143226636
2033-05-01,4.967441441237097,6.824667488983548,-1.857226047746451,-776.6114960103077,-24203.162928276666
2033-06-01,4.604574408472959,6.853567328051218,-2.248992919578259,-847.3136124961266,-25050.476540772794
2033-07-01,4.512092330374362,6.771048755702378,-2.2589564253280168,-781.1139104958299,-25831.590451268625
2033-08-01,5.233139901991683,6.785820584891706,-1.5526806829000233,-697.8259394353515,-26529.416390703977
2033-09-01,4.845133048809394,6.864338480879225,-2.019205432069831,-830.392023550717,-27359.808414254694
2033-10-01,4.727367454092068,5.153496282607526,-0.4261288285154583,-60.0377158460027,-27419.846130100697
2033-11-01,4.8620033045891775,3.516042728902462,1.3459605756867155,95.63193745347189,-27324.214192647225
2033-12-01,5.07747553398583,3.1411530695049232,1.9363224644809072,137.23817657038236,-27186.976016076842
2034-01-01,5.144941650581088,3.5129556361972645,1.6319860143838234,138.01419892926407,-27048.961817147578
2034-02-01,5.1811785668243,3.688125366795634,1.4930532000286654,137.92249763324742,-26911.03931951433
2034-03-01,5.2050617142916655,3.645746474308465,1.5593152399832007,143.88075565259697,-26767.158563861733
2034-04-01,5.1796873627926585,4.460879576216534,0.7188077865761242,91.06365450029028,-26676.094909361444
2034-05-01,4.728004656381603,6.782710707671343,-2.05470605128974,-769.3878452587875,-27445.482754620232
2034-06-01,4.486587467496693,6.859435808253625,-2.3728483407569323,-864.0115029816117,-28309.494257601844
2034-07-01,4.689859834425763,6.76907880512025,-2.0792189706944866,-761.6716921113107,-29071.165949713155
2034-08-01,4.5771183946952165,6.850644560616895,-2.2735261659216786,-847.2556905593452,-29918.4216402725
2034-09-01,4.617858751926158,6.873262772188644,-2.2554040202624863,-864.8186380780941,-30783.240278350593
2034-10-01,4.746048997122752,5.245188960433327,-0.49913996331057486,-74.52313684224707,-30857.76341519284
2034-11-01,4.86888616260222,3.492690285810864,1.3761958767913565,97.30157136674734,-30760.46184382609
2034-12-01,4.9800672034903,3.467040527292055,1.5130266761982454,113.44238313999512,-30647.019460686097
2035-01-01,5.1290568256703155,3.495333886169034,1.6337229395012813,135.8964891559091,-30511.12297153019
2035-02-01,5.149080064349984,3.8144891659277294,1.3345908984222543,126.91935507290171,-30384.203616457286
2035-03-01,5.194632951119133,3.7123951709608765,1.4822377801582567,139.3501753630067,-30244.853441094278
2035-04-01,5.159140165681076,3.8515404417399632,1.3075997239411126,126.9492582991403,-30117.904182795137
2035-05-01,4.726910634841516,6.7525674872173855,-2.025656852375869,-743.3082737803371,-30861.212456575475
2035-06-01,4.454976433291032,6.863353049268535,-2.4083766159775033,-870.5149967498389,-31731.727453325315
2035-07-01,4.640851573483203,6.779583509638388,-2.1387319361551853,-776.0696995275897,-32507.797152852905
2035-08-01,4.594531571055035,6.85426131789066,-2.2597297468356246,-848.9698878400104,-33356.76704069292
2035-09-01,4.568269956064428,6.85391333325863,-2.2856433771942015,-851.2046354138099,-34207.971676106725
2035-10-01,4.643207460164711,5.391736754329434,-0.7485292941647232,-115.70742362245444,-34323.67909972918
2035-11-01,4.850094987913948,3.564465221152617,1.2856297667613314,92.4319645509299,-34231.24713517825
2035-12-01,4.9429752935950555,3.1703021654305004,1.7726731281645551,116.37204710927274,-34114.87508806898
2036-01-01,5.015519421257762,3.3388261004713384,1.6766933207864239,122.5483913710722,-33992.326696697906
2036-02-01,5.136792369630736,3.659767597619558,1.4770247720111778,131.31674008604793,-33861.00995661186
2036-03-01,5.126244724739178,4.166514325093517,0.959730399645661,103.89333473232585,-33757.11662187953
2036-04-01,5.064096302958729,5.4940381723728455,-0.42994186941411616,-85.00008231409291,-33842.11670419363
2036-05-01,4.842875811766164,6.830726872029564,-1.9878510602634005,-799.0299750200311,-34641.146679213656
2036-06-01,4.516447185262522,6.8755273973663655,-2.3590802121038434,-876.7760003562464,-35517.9226795699
2036-07-01,4.832367412143456,6.772030358734533,-1.9396629465910769,-747.575029088715,-36265.497708658615
2036-08-01,5.101066702871736,6.837025931531682,-1.7359592286599455,-767.5170654934648,-37033.01477415208
2036-09-01,5.151827865407497,6.815269448516145,-1.6634415831086482,-738.9151685969905,-37771.92994274907
2036-10-01,4.941349057231514,5.3663478153934765,-0.4249987581619621,-74.12064520161383,-37846.05058795068
2036-11-01,4.995905439601857,3.2212393638268697,1.774666075774987,122.7475565093321,-37723.30303144135
2036-12-01,5.19151902704754,2.9979535779752338,2.193565449072306,159.6969022126306,-37563.60612922872
2037-01-01,5.244469472871068,3.0346037812057376,2.2098656916653305,168.7225077816466,-37394.88362144707
2037-02-01,5.253505361782385,3.3566288156812134,1.8968765461011716,162.5431437200405,-37232.34047772703
2037-03-01,5.417629790920584,3.4975245237783277,1.9201052671422563,192.3107989096132,-37040.029678817424
2037-04-01,5.201349837682478,5.610915060584234,-0.40956522290175634,-91.87720072542558,-37131.90687954285
2037-05-01,4.736231539059174,6.761952843463883,-2.0257213044047084,-750.3246745211237,-37882.23155406397
2037-06-01,4.7059844230301024,6.875527397366364,-2.1695429743362613,-857.6787868169104,-38739.91034088088
2037-07-01,4.702039697556878,6.777035133108759,-2.074995435551881,-767.2916414624897,-39507.20198234337
2037-08-01,4.905170705195648,6.748692148041369,-1.843521442845721,-717.9565593629893,-40225.15854170636
2037-09-01,4.87623788559436,6.859065301253459,-1.9828274156590986,-821.3399881990931,-41046.49852990545
2037-10-01,4.726956406953695,5.463674501044332,-0.7367180940906373,-123.01161819480036,-41169.51014810026
2037-11-01,4.8915831771954625,3.4601942972795245,1.431388879915938,101.34107075923156,-41068.16907734102
2037-12-01,5.068938581826358,3.1387763279403504,1.9301622538860075,135.92985385846006,-40932.23922348256
2038-01-01,5.155489915366781,3.2123306374961116,1.9431592778706692,148.5438231952103,-40783.695400287346
2038-02-01,5.293515198332214,3.5270157352626814,1.7664994630695325,165.01958429012964,-40618.675815997216
2038-03-01,5.339985579327102,3.550208003776384,1.7897775755507181,173.68914387491765,-40444.9866721223
2038-04-01,5.238831089397373,5.501851682757705,-0.26302059336033157,-56.69575107910802,-40501.68242320141
2038-05-01,4.727080613900421,6.807667278145204,-2.080586664244783,-791.7925039014954,-41293.47492710291
2038-06-01,4.467992507019881,6.864590014954716,-2.3965975079348354,-870.5715639408911,-42164.046491043795
2038-07-01,4.685351267695064,6.772475673347848,-2.0871244056527836,-765.1233250556096,-42929.169816099406
2038-08-01,4.912486940477751,6.850521882603454,-1.9380349421257028,-808.3964688945081,-43737.56628499391
2038-09-01,5.068885581582546,6.857611048456729,-1.7887254668741823,-792.0951987283347,-44529.661483722244
2038-10-01,5.4758658013529455,5.286778622034549,0.18908717931839636,41.151666004030346,-44488.509817718215
2038-11-01,5.451071032990843,3.0216528852321267,2.429418147758716,212.48240168527363,-44276.02741603294
2038-12-01,5.37916487163698,3.143691816503096,2.235473055133884,193.65178988941813,-44082.37562614353
2039-01-01,5.351644752086752,3.4180118622051783,1.933632889881574,180.44628214269636,-43901.92934400083
2039-02-01,5.343196082396138,3.5178609381522947,1.825335144243843,175.46796148143486,-43726.461382519396
2039-03-01,5.3328263795586,3.8689769752650665,1.463849404293534,159.12890664751902,-43567.33247587187
2039-04-01,5.198813504000035,5.6365320207178975,-0.43771851671786255,-99.43101157336935,-43666.76348744524
2039-05-01,4.72451070741914,6.7673902963186165,-2.042879588899477,-756.3656389424513,-44423.12912638769
2039-06-01,4.635563455377798,6.879444638381272,-2.2438811830034737,-869.0003644189031,-45292.1294908066
2039-07-01,4.701449553401354,6.764850616969637,-2.063401063568283,-756.7300451067762,-46048.859535913376
2039-08-01,4.7313193601433845,6.854261317890658,-2.1229419577472735,-834.4665266894997,-46883.32606260288
2039-09-01,4.988255301334719,6.83214923410679,-1.8438939327720716,-780.5011152652245,-47663.8271778681
2039-10-01,5.039335565056437,5.374138871654321,-0.33480330659788393,-61.38658656701736,-47725.21376443512
2039-11-01,5.106217912511379,3.341233976376448,1.7649839361349313,136.79098856015202,-47588.42277587496
2039-12-01,5.163473401120465,3.2354392167405495,1.9280341843799151,149.35291730907812,-47439.06985856588
2040-01-01,5.333866306398141,3.1031590209053066,2.2307072854928345,184.96948560643872,-47254.100372959445
2040-02-01,6.172780014928509,3.5215183712831752,2.6512616436453333,445.6815554091664,-46808.41881755028
2040-03-01,6.243149993698777,3.7805020324128344,2.462647961285943,470.63851477222715,-46337.780302778054
2040-04-01,5.394011891049644,5.694753489620485,-0.30074159857084126,-77.21892406974507,-46414.9992268478
2040-05-01,4.871987013594445,6.811050230373994,-1.939063216779549,-777.2436067528915,-47192.24283360069
2040-06-01,4.4936227923216805,6.86538155374127,-2.3717587614195894,-869.0665937692537,-48061.309427369946
2040-07-01,5.224335782869556,6.770308886215017,-1.5459731033454611,-685.8433124512685,-48747.15273982121
2040-08-01,4.994021549066292,6.851640861375054,-1.8576193123087616,-797.9024304363634,-49545.055170257576
2040-09-01,4.898989012915217,6.811296509588452,-1.9123074966732352,-773.8932531127875,-50318.94842337036
2040-10-01,4.733278775358401,5.259861573862464,-0.5265827985040632,-78.78720597460787,-50397.73562934497
2040-11-01,4.905487714572677,3.30770778912596,1.5977799254467175,107.7063245604578,-50290.02930478451
2040-12-01,5.1228703118146885,3.1072849747951756,2.015585337019513,145.45611101948145,-50144.57319376503
2041-01-01,5.211301301827488,3.1318857217506997,2.0794155800767884,160.4153197199238,-49984.1578740451
2041-02-01,5.290345512927773,3.5325945828454888,1.7577509300822847,164.19934743336287,-49819.958526611736
2041-03-01,5.455734846959537,3.4911698523365557,1.964564994622981,201.27250835773967,-49618.686018254
2041-04-01,5.305909276811153,5.569485129046779,-0.2635758522356255,-60.774853947729184,-49679.46087220173
2041-05-01,4.85697883653438,6.828920760709505,-1.971941924175125,-795.5578616818306,-50475.01873388356
2041-06-01,4.4712916289486575,6.865381553741269,-2.3940899247926115,-871.0418653014033,-51346.060599184966
2041-07-01,4.6240119588405575,6.8574211252971375,-2.23340916645658,-849.0095808668673,-52195.070180051836
2041-08-01,4.850025134225554,6.867709459949243,-2.017684325723689,-833.0018171757752,-53028.07199722761
2041-09-01,4.733031450582168,6.85883681828175,-2.1258053676995825,-838.6192396971462,-53866.69123692476
2041-10-01,4.637311702749666,5.828894332946022,-1.191582630196356,-236.71620024345555,-54103.407437168215
2041-11-01,5.176336670220505,3.191182482619522,1.9851541876009828,152.7159259824199,-53950.691511185796
2041-12-01,5.234153476930254,2.9577344934923486,2.276418983437905,168.3159550081621,-53782.375556177634
2042-01-01,5.305558169999003,3.1110902292347613,2.1944679407642416,179.0079144824271,-53603.36764169521
2042-02-01,5.316566426773567,3.917387150280817,1.3991792764927498,153.41439049250957,-53449.9532512027
2042-03-01,5.328264487267701,3.708073169103356,1.6201913181643448,165.3048451998582,-53284.648406002845
2042-04-01,5.37252140794794,4.018313455131001,1.3542079528169388,159.79806562911344,-53124.850340373734
2042-05-01,4.951500068744615,6.826245161724273,-1.8747450929796585,-780.3364895053322,-53905.186829879065
2042-06-01,4.608729621466149,6.873458260974893,-2.2647286395087436,-865.9278803473111,-54771.11471022638
2042-07-01,4.6966121255903674,6.802275689147902,-2.1056635635575347,-790.3175241232135,-55561.432234349595
2042-08-01,4.913597365367758,6.776074471901474,-1.8624771065337162,-740.4925239161863,-56301.924758265784
2042-09-01,4.882111767409565,6.870916642779864,-1.988804875370299,-831.9227193907736,-57133.847477656556
2042-10-01,4.792812270692926,5.900638212602665,-1.1078259419097387,-244.63034888963745,-57378.477826546194
2042-11-01,4.884856810353755,3.605248462600024,1.2796083477537308,95.4807002000144,-57282.99712634618
2042-12-01,5.016856483681856,3.152093722586466,1.86476276109539,127.55111219569808,-57155.44601415048
2043-01-01,5.193403292640457,2.997953577975233,2.195449714665224,160.0359019887224,-56995.41011216176
2043-02-01,5.21047567929115,3.547624477257153,1.6628512020339974,148.45045715315464,-56846.9596550086
2043-03-01,5.245732581317648,3.8016447467794348,1.4440878345382129,144.98000800844704,-56701.97964700015
2043-04-01,5.183514340923047,5.4792242055944484,-0.2957098646714016,-61.352360300711666,-56763.332007300865
2043-05-01,4.799832823796807,6.820334934861617,-2.0205021110648103,-794.8017512113336,-57558.1337585122
2043-06-01,4.720549725383504,6.8780757738959934,-2.15752604851249,-858.5266748969914,-58416.66043340919
2043-07-01,4.911978462625678,6.757378270851818,-1.8453998082261407,-724.475506117595,-59141.13593952679
2043-08-01,4.955767240810359,6.843019329727063,-1.8872520889167044,-795.3234231397834,-59936.45936266657
2043-09-01,4.8895097612612055,6.870642315673039,-1.9811325544118334,-830.6788704194248,-60767.13823308599
2043-10-01,4.7454024201091825,6.0209417056386325,-1.27553928552945,-296.91226789390777,-61064.0505009799
2043-11-01,4.835937704074581,4.7735008470304345,0.0624368570441467,7.6238552629338585,-61056.426645716965
2043-12-01,4.947565122115105,3.3995496784949615,1.5480154436201432,110.88102866504825,-60945.54561705192
2044-01-01,5.16547570619695,3.2295689795636364,1.9359067266333132,149.85198151379487,-60795.693635538126
2044-02-01,5.201293571537678,3.5344333069969824,1.6668602645406958,147.23129674204802,-60648.462338796075
2044-03-01,6.034074401796729,3.49495238028216,2.5391220215145687,384.4635558194573,-60263.99878297662
2044-04-01,5.3853094019752525,5.609429045142636,-0.2241196431673833,-54.81073124253038,-60318.809514219145
2044-05-01,4.8784846117201,6.780553466213353,-1.902068854493253,-749.1246038477332,-61067.93411806688
2044-06-01,4.536362125632669,6.865699178677315,-2.3293370530446458,-865.4654052280988,-61933.399523294975
2044-07-01,4.522937674038855,6.852806706796003,-2.3298690327571485,-854.428047181329,-62787.82757047631
2044-08-01,4.640781438751845,6.862217645879167,-2.221436207127322,-851.8583513092287,-63639.68592178554
2044-09-01,4.524286876619908,6.8759452911550625,-2.3516584145351542,-876.4604966954439,-64516.14641848098
2044-10-01,4.635697231973886,5.711726310223326,-1.07602907824944,-199.29286406083392,-64715.43928254182
2044-11-01,4.860805503801916,3.566233410815607,1.294572092986309,93.7451051013776,-64621.69417744044
2044-12-01,5.078113899140034,3.1638188673704377,1.914295031769596,136.81032462910204,-64484.88385281134
