time,salt_downstream,salt_upstream,verde_downstream,verde_upstream,salt_downstream_lag_1,salt_downstream_lag_2,salt_downstream_lag_3,salt_downstream_lag_4,salt_downstream_lag_5,salt_downstream_lag_6,salt_downstream_lag_7,salt_downstream_lag_8,salt_downstream_lag_9,salt_downstream_lag_10,salt_downstream_lag_11,salt_downstream_lag_12,salt_upstream_lag_1,salt_upstream_lag_2,salt_upstream_lag_3,salt_upstream_lag_4,salt_upstream_lag_5,salt_upstream_lag_6,salt_upstream_lag_7,salt_upstream_lag_8,salt_upstream_lag_9,salt_upstream_lag_10,salt_upstream_lag_11,salt_upstream_lag_12,verde_downstream_lag_1,verde_downstream_lag_2,verde_downstream_lag_3,verde_downstream_lag_4,verde_downstream_lag_5,verde_downstream_lag_6,verde_downstream_lag_7,verde_downstream_lag_8,verde_downstream_lag_9,verde_downstream_lag_10,verde_downstream_lag_11,verde_downstream_lag_12,verde_upstream_lag_1,verde_upstream_lag_2,verde_upstream_lag_3,verde_upstream_lag_4,verde_upstream_lag_5,verde_upstream_lag_6,verde_upstream_lag_7,verde_upstream_lag_8,verde_upstream_lag_9,verde_upstream_lag_10,verde_upstream_lag_11,verde_upstream_lag_12,ama_water_supply,maricopa_population,operational_mw_total
1939-01-01,3.5263605246161616,5.380045997167637,5.696443784262734,,4.820281565605037,6.464172848760844,6.9518647669949365,7.656810091480378,7.450979389904205,7.602691181405505,7.613654143467246,7.387010336329866,7.364483681027843,5.688723417530063,5.6937321388027,5.254298061773497,5.360383074737725,5.096405159989078,5.050889385454548,5.98250788906509,6.393105146797269,5.445902763188318,5.26338079666714,6.087654105541452,6.720702547812281,7.63900592349467,5.480638923341991,5.35841053787176,5.966477536348012,5.31337016917433,5.097897535674081,5.31697554836657,5.671770127298597,4.934009680568964,4.6024999574322125,4.858811653715229,5.413430173648541,8.458641017369807,6.009514939857358,5.608762575297076,,,,,,,,,,,,,,180919.0,
1939-02-01,5.440405793105539,5.849942127430197,5.827158307036112,,3.5263605246161616,4.820281565605037,6.464172848760844,6.9518647669949365,7.656810091480378,7.450979389904205,7.602691181405505,7.613654143467246,7.387010336329866,7.364483681027843,5.688723417530063,5.6937321388027,5.380045997167637,5.360383074737725,5.096405159989078,5.050889385454548,5.98250788906509,6.393105146797269,5.445902763188318,5.26338079666714,6.087654105541452,6.720702547812281,7.63900592349467,5.480638923341991,5.696443784262734,5.966477536348012,5.31337016917433,5.097897535674081,5.31697554836657,5.671770127298597,4.934009680568964,4.6024999574322125,4.858811653715229,5.413430173648541,8.458641017369807,6.009514939857358,,,,,,,,,,,,,,181218.0,
1939-03-01,6.16168359317882,7.214219534154915,6.693123784202042,,5.440405793105539,3.5263605246161616,4.820281565605037,6.464172848760844,6.9518647669949365,7.656810091480378,7.450979389904205,7.602691181405505,7.613654143467246,7.387010336329866,7.364483681027843,5.688723417530063,5.849942127430197,5.380045997167637,5.360383074737725,5.096405159989078,5.050889385454548,5.98250788906509,6.393105146797269,5.445902763188318,5.26338079666714,6.087654105541452,6.720702547812281,7.63900592349467,5.827158307036112,5.696443784262734,5.966477536348012,5.31337016917433,5.097897535674081,5.31697554836657,5.671770127298597,4.934009680568964,4.6024999574322125,4.858811653715229,5.413430173648541,8.458641017369807,,,,,,,,,,,,,,181488.0,
1939-04-01,7.006966929053085,7.551432064067786,5.983684359789019,,6.16168359317882,5.440405793105539,3.5263605246161616,4.820281565605037,6.464172848760844,6.9518647669949365,7.656810091480378,7.450979389904205,7.602691181405505,7.613654143467246,7.387010336329866,7.364483681027843,7.214219534154915,5.849942127430197,5.380045997167637,5.360383074737725,5.096405159989078,5.050889385454548,5.98250788906509,6.393105146797269,5.445902763188318,5.26338079666714,6.087654105541452,6.720702547812281,6.693123784202042,5.827158307036112,5.696443784262734,5.966477536348012,5.31337016917433,5.097897535674081,5.31697554836657,5.671770127298597,4.934009680568964,4.6024999574322125,4.858811653715229,5.413430173648541,,,,,,,,,,,,,,181787.0,
1939-05-01,7.135841434190421,6.245418857008795,4.866044507294429,,7.006966929053085,6.16168359317882,5.440405793105539,3.5263605246161616,4.820281565605037,6.464172848760844,6.9518647669949365,7.656810091480378,7.450979389904205,7.602691181405505,7.613654143467246,7.387010336329866,7.551432064067786,7.214219534154915,5.849942127430197,5.380045997167637,5.360383074737725,5.096405159989078,5.050889385454548,5.98250788906509,6.393105146797269,5.445902763188318,5.26338079666714,6.087654105541452,5.983684359789019,6.693123784202042,5.827158307036112,5.696443784262734,5.966477536348012,5.31337016917433,5.097897535674081,5.31697554836657,5.671770127298597,4.934009680568964,4.6024999574322125,4.858811653715229,,,,,,,,,,,,,,182076.0,
1939-06-01,7.294830095311953,5.061539623958024,4.467439512522012,,7.135841434190421,7.006966929053085,6.16168359317882,5.440405793105539,3.5263605246161616,4.820281565605037,6.464172848760844,6.9518647669949365,7.656810091480378,7.450979389904205,7.602691181405505,7.613654143467246,6.245418857008795,7.551432064067786,7.214219534154915,5.849942127430197,5.380045997167637,5.360383074737725,5.096405159989078,5.050889385454548,5.98250788906509,6.393105146797269,5.445902763188318,5.26338079666714,4.866044507294429,5.983684359789019,6.693123784202042,5.827158307036112,5.696443784262734,5.966477536348012,5.31337016917433,5.097897535674081,5.31697554836657,5.671770127298597,4.934009680568964,4.6024999574322125,,,,,,,,,,,,,,182375.0,
1939-07-01,7.339558641983434,4.865298702412128,4.425039775266392,,7.294830095311953,7.135841434190421,7.006966929053085,6.16168359317882,5.440405793105539,3.5263605246161616,4.820281565605037,6.464172848760844,6.9518647669949365,7.656810091480378,7.450979389904205,7.602691181405505,5.061539623958024,6.245418857008795,7.551432064067786,7.214219534154915,5.849942127430197,5.380045997167637,5.360383074737725,5.096405159989078,5.050889385454548,5.98250788906509,6.393105146797269,5.445902763188318,4.467439512522012,4.866044507294429,5.983684359789019,6.693123784202042,5.827158307036112,5.696443784262734,5.966477536348012,5.31337016917433,5.097897535674081,5.31697554836657,5.671770127298597,4.934009680568964,,,,,,,,,,,,,,182664.0,
1939-08-01,7.017448331118723,5.892000591016998,5.698067249092492,,7.339558641983434,7.294830095311953,7.135841434190421,7.006966929053085,6.16168359317882,5.440405793105539,3.5263605246161616,4.820281565605037,6.464172848760844,6.9518647669949365,7.656810091480378,7.450979389904205,4.865298702412128,5.061539623958024,6.245418857008795,7.551432064067786,7.214219534154915,5.849942127430197,5.380045997167637,5.360383074737725,5.096405159989078,5.050889385454548,5.98250788906509,6.393105146797269,4.425039775266392,4.467439512522012,4.866044507294429,5.983684359789019,6.693123784202042,5.827158307036112,5.696443784262734,5.966477536348012,5.31337016917433,5.097897535674081,5.31697554836657,5.671770127298597,,,,,,,,,,,,,,182963.0,
1939-09-01,5.281679725395013,5.426270730858498,6.875748482847051,,7.017448331118723,7.339558641983434,7.294830095311953,7.135841434190421,7.006966929053085,6.16168359317882,5.440405793105539,3.5263605246161616,4.820281565605037,6.464172848760844,6.9518647669949365,7.656810091480378,5.892000591016998,4.865298702412128,5.061539623958024,6.245418857008795,7.551432064067786,7.214219534154915,5.849942127430197,5.380045997167637,5.360383074737725,5.096405159989078,5.050889385454548,5.98250788906509,5.698067249092492,4.425039775266392,4.467439512522012,4.866044507294429,5.983684359789019,6.693123784202042,5.827158307036112,5.696443784262734,5.966477536348012,5.31337016917433,5.097897535674081,5.31697554836657,,,,,,,,,,,,,,183262.0,
1939-10-01,6.52379912145836,5.24379305157904,6.046838215114296,,5.281679725395013,7.017448331118723,7.339558641983434,7.294830095311953,7.135841434190421,7.006966929053085,6.16168359317882,5.440405793105539,3.5263605246161616,4.820281565605037,6.464172848760844,6.9518647669949365,5.426270730858498,5.892000591016998,4.865298702412128,5.061539623958024,6.245418857008795,7.551432064067786,7.214219534154915,5.849942127430197,5.380045997167637,5.360383074737725,5.096405159989078,5.050889385454548,6.875748482847051,5.698067249092492,4.425039775266392,4.467439512522012,4.866044507294429,5.983684359789019,6.693123784202042,5.827158307036112,5.696443784262734,5.966477536348012,5.31337016917433,5.097897535674081,,,,,,,,,,,,,,183551.0,
1939-11-01,6.20408627096261,5.400573067252385,5.619555097528028,,6.52379912145836,5.281679725395013,7.017448331118723,7.339558641983434,7.294830095311953,7.135841434190421,7.006966929053085,6.16168359317882,5.440405793105539,3.5263605246161616,4.820281565605037,6.464172848760844,5.24379305157904,5.426270730858498,5.892000591016998,4.865298702412128,5.061539623958024,6.245418857008795,7.551432064067786,7.214219534154915,5.849942127430197,5.380045997167637,5.360383074737725,5.096405159989078,6.046838215114296,6.875748482847051,5.698067249092492,4.425039775266392,4.467439512522012,4.866044507294429,5.983684359789019,6.693123784202042,5.827158307036112,5.696443784262734,5.966477536348012,5.31337016917433,,,,,,,,,,,,,,183850.0,
1939-12-01,5.924859375790261,5.299606857377909,5.964656795962538,,6.20408627096261,6.52379912145836,5.281679725395013,7.017448331118723,7.339558641983434,7.294830095311953,7.135841434190421,7.006966929053085,6.16168359317882,5.440405793105539,3.5263605246161616,4.820281565605037,5.400573067252385,5.24379305157904,5.426270730858498,5.892000591016998,4.865298702412128,5.061539623958024,6.245418857008795,7.551432064067786,7.214219534154915,5.849942127430197,5.380045997167637,5.360383074737725,5.619555097528028,6.046838215114296,6.875748482847051,5.698067249092492,4.425039775266392,4.467439512522012,4.866044507294429,5.983684359789019,6.693123784202042,5.827158307036112,5.696443784262734,5.966477536348012,,,,,,,,,,,,,,184139.0,
1940-01-01,4.293988337620412,5.484930775423532,5.697526386945065,,5.924859375790261,6.20408627096261,6.52379912145836,5.281679725395013,7.017448331118723,7.339558641983434,7.294830095311953,7.135841434190421,7.006966929053085,6.16168359317882,5.440405793105539,3.5263605246161616,5.299606857377909,5.400573067252385,5.24379305157904,5.426270730858498,5.892000591016998,4.865298702412128,5.061539623958024,6.245418857008795,7.551432064067786,7.214219534154915,5.849942127430197,5.380045997167637,5.964656795962538,5.619555097528028,6.046838215114296,6.875748482847051,5.698067249092492,4.425039775266392,4.467439512522012,4.866044507294429,5.983684359789019,6.693123784202042,5.827158307036112,5.696443784262734,,,,,,,,,,,,,,184438.0,
