time,temp_maricopa,precip_maricopa,Temp_Salt,Temp_Verde,Precip_Salt,Precip_Verde,flow_verde_downstream,flow_salt_upstream,flow_salt_downstream,flow_verde_upstream,ama_quantity
1938-11-01,12.345724,8.408203,3.92285,4.4979076,1076.8262,2038.8711,202.03333333333333,162.43333333333334,640.7333333333333,,
1938-12-01,11.949337,62520.195,3.6831765,4.0380607,43372.543,76453.62,389.1290322580645,211.80645161290323,123.0,,
1939-01-01,10.359676,18987.965,1.2492187,1.9145184,39010.945,28233.21,296.80645161290323,216.03225806451613,33.0,,
1939-02-01,8.129233,26848.656,-1.8619734,-1.1471826,30939.645,29372.598,338.3928571428572,346.2142857142857,229.53571428571428,,
1939-03-01,15.641194,9442.796,6.2104893,7.2116346,22783.545,21951.691,805.8387096774194,1357.6129032258063,473.2258064516129,,
1939-04-01,20.612228,4207.3867,11.117311,12.106971,26065.473,13942.7705,395.9,1902.4666666666667,1103.3,,
1939-05-01,24.448298,35.36133,15.074316,15.861068,1246.4424,303.54297,128.80645161290323,514.6451612903226,1255.1935483870968,,
1939-06-01,28.66665,0.0,19.709162,20.365654,615.1279,44.20117,86.13333333333334,156.83333333333334,1471.6666666666667,,
1939-07-01,32.21893,12231.153,22.464516,24.022852,19204.318,17361.379,82.51612903225806,128.70967741935485,1539.032258064516,,
1939-08-01,31.219091,62705.395,21.436848,22.761236,46994.945,67504.766,297.2903225806452,361.1290322580645,1114.9354838709678,,
1939-09-01,27.054682,113347.67,18.208158,18.256777,36291.664,116323.33,967.5,226.3,195.7,,
1939-10-01,20.279427,2964.1494,11.399546,12.021869,18462.31,4787.132,421.7741935483871,188.38709677419357,680.1612903225806,,
1939-11-01,16.964441,34760.3,7.3600125,8.27106,36231.836,29374.621,274.76666666666665,220.53333333333333,493.76666666666665,,
1939-12-01,13.366626,3332.3496,4.5281577,6.0412483,19586.469,4692.49,388.4193548387097,199.25806451612905,373.2258064516129,,
1940-01-01,12.034772,5800.0674,2.191947,3.6763356,20618.793,33852.547,297.1290322580645,240.03225806451613,72.25806451612904,,
1940-02-01,12.6213255,30965.21,3.2743266,4.2550845,53210.887,53683.066,545.9655172413793,579.8620689655172,21.0,,
1940-03-01,16.699879,1457.6768,7.075075,8.396283,8361.733,6255.128,667.8387096774194,911.548387096774,737.3870967741935,,
1940-04-01,20.24886,11329.127,10.155669,11.217665,18617.629,39393.395,342.53333333333336,925.4333333333332,935.2666666666668,,
1940-05-01,26.449152,2360.0186,16.032618,16.944176,11365.331,7605.959,154.48387096774192,437.9354838709677,955.258064516129,,
1940-06-01,30.74505,1401.8174,20.978708,22.095465,15768.514,20999.41,90.63333333333334,222.4,1129.3333333333333,,
1940-07-01,32.224354,9934.741,22.428797,23.843678,30442.855,6382.538,146.0,220.4193548387097,1118.8709677419354,,
1940-08-01,31.809612,29528.861,21.1041,22.911268,52285.938,71220.67,281.258064516129,339.9032258064516,602.3870967741935,,
1940-09-01,28.35504,53800.652,17.855686,18.502132,66061.14,79486.29,343.3666666666667,433.5,563.8333333333334,,
1940-10-01,22.045174,67369.76,12.978695,13.345197,32926.57,69194.03,531.1935483870968,475.2258064516129,77.48387096774194,,
1940-11-01,13.696737,14614.371,5.299253,5.782524,47190.29,30666.793,446.8666666666667,476.8333333333333,122.96666666666668,,
1940-12-01,13.154101,131917.86,4.4971514,4.562723,98283.336,104300.16,302.35483870967744,2999.322580645161,11.903225806451612,,
1941-01-01,11.514028,45654.18,2.435986,2.6954324,76490.61,46056.25,466.06451612903226,3530.0,10.806451612903226,,
1941-02-01,13.532088,72303.95,4.917155,5.7687097,50950.777,62056.953,3373.928571428572,2995.0,8.821428571428571,,
1941-03-01,13.796601,124013.555,5.6077533,6.4047923,95660.65,80248.195,4901.935483870968,8335.483870967742,8.870967741935484,,
1941-04-01,15.309064,50457.027,6.7724013,7.367459,44064.867,87504.74,4826.666666666667,4794.0,2438.133333333333,,
1941-05-01,23.30855,22642.574,14.439519,14.843639,18740.502,13448.497,645.1290322580645,5047.096774193548,5716.129032258064,,
1941-06-01,26.556316,707.8086,17.468348,18.265776,8298.426,6298.293,986.3,1364.9333333333334,1691.6666666666667,,
1941-07-01,31.064468,38718.22,20.812685,22.432308,39999.85,31854.406,812.8064516129032,669.0,1636.0967741935483,,
1941-08-01,29.316217,53305.156,20.180763,20.981625,48024.77,51549.664,793.6129032258065,592.516129032258,1746.451612903226,,
1941-09-01,25.742254,33495.996,16.916012,17.041288,58956.22,48455.25,1181.9666666666667,565.5333333333333,1601.9,,
1941-10-01,19.035112,18552.066,10.759847,10.288617,29808.457,60889.363,229.03225806451613,710.6451612903226,1111.0645161290322,,
1941-11-01,15.670227,43448.273,6.536675,7.6213684,37224.695,23141.887,241.66666666666663,468.8,770.5333333333333,,
1941-12-01,11.125711,64666.023,2.9972563,2.8303254,55875.48,48906.43,104.5483870967742,700.0645161290323,472.1612903225807,,
1942-01-01,10.938955,19391.863,2.0431108,2.7345994,22291.658,13937.6875,58.87096774193548,994.258064516129,403.9032258064516,,
1942-02-01,10.398949,23941.486,1.3148937,1.7864579,24567.008,33173.88,173.17857142857142,623.0,1061.392857142857,,
1942-03-01,13.840537,14959.676,4.2668843,5.4468875,14295.947,13795.678,799.1935483870968,1281.3225806451612,831.3870967741935,,
1942-04-01,17.953915,31028.35,9.050006,9.931814,22916.555,34380.92,813.5666666666667,2292.333333333333,916.9666666666668,,
1942-05-01,22.565237,0.0,13.642869,14.086057,0.0,32.185547,720.0645161290323,938.0645161290324,1365.8064516129032,,
1942-06-01,27.8123,0.0,19.124075,19.524868,145.40137,0.0,861.6333333333333,294.03333333333336,1551.0,,
1942-07-01,32.993855,35026.918,22.810987,24.241005,41533.91,30291.363,550.3870967741935,210.4193548387097,1721.6129032258063,,
1942-08-01,30.566765,38482.59,20.709116,22.052153,38661.625,48965.855,178.2258064516129,393.03225806451616,1764.8387096774193,,
1942-09-01,28.083601,13537.449,18.205788,19.183737,21435.996,15710.333,132.6,285.76666666666665,1908.6666666666667,,
1942-10-01,21.115866,12366.296,12.019525,12.853109,45071.34,16807.004,143.8709677419355,257.35483870967744,1225.774193548387,,
1942-11-01,16.524057,1040.2168,8.119099,8.797162,1946.001,6348.4434,215.46666666666667,240.63333333333333,758.8333333333334,,
1942-12-01,12.164778,14934.936,4.128392,4.535264,50594.03,33616.0,171.83870967741936,321.80645161290323,729.1935483870968,,
1943-01-01,11.072638,38022.402,2.238439,3.3170145,55251.133,57510.766,322.4516129032258,900.1612903225806,69.25806451612904,,
1943-02-01,14.415241,6196.4766,5.321211,5.9404454,17484.547,23647.262,449.0357142857143,910.6785714285714,451.6428571428572,,
1943-03-01,16.494562,27201.871,6.8686924,8.11716,46023.965,39944.71,949.5806451612904,2786.1290322580644,431.3225806451613,,
1943-04-01,20.777388,7397.0127,11.668434,12.293142,4635.6826,21044.89,972.5,1652.6666666666667,951.7666666666668,,
1943-05-01,24.66528,195.74316,15.143105,16.116997,8114.1445,1080.8936,727.2903225806451,605.8709677419355,1335.8064516129032,,
1943-06-01,27.798332,332.71582,18.968935,19.22691,8736.66,370.73047,114.33333333333331,211.3,2036.0,,
1943-07-01,32.171017,7591.62,22.40476,23.444105,28076.91,16222.398,96.83870967741936,164.74193548387098,1863.8709677419356,,
1943-08-01,30.152979,92958.125,21.053835,21.993723,71979.36,70075.33,62.935483870967744,383.3870967741936,1008.516129032258,,
1943-09-01,28.83286,46667.51,18.568577,19.705244,39759.508,42402.64,473.26666666666665,327.0,1510.0666666666666,,
1943-10-01,21.756422,16008.251,12.131192,13.064829,27921.375,22761.297,297.8709677419355,245.4193548387097,1176.6774193548388,,
1943-11-01,15.540121,0.7138672,6.602808,7.5839486,664.86523,587.5205,219.16666666666663,202.7333333333333,901.6,,
1943-12-01,11.014701,58794.96,2.3312938,2.6575313,36792.87,56426.008,33.645161290322584,209.7741935483871,528.1935483870968,,
1944-01-01,9.854499,13147.618,0.79181564,1.8738579,15745.111,23541.184,303.2903225806452,205.3548387096774,208.4516129032258,,
1944-02-01,10.523757,88362.555,2.4242687,2.279694,49811.895,88130.5,232.8275862068965,347.2068965517241,326.1034482758621,,
1944-03-01,13.140052,32814.484,4.4322953,4.712677,28185.256,31823.004,969.483870967742,1182.7096774193549,241.8709677419355,,
1944-04-01,17.064724,15760.539,7.8551736,8.503191,16540.297,39005.93,1715.5,1326.6,293.6,,
1944-05-01,22.938026,15682.14,13.60227,14.1072035,15022.867,17617.328,713.9354838709677,650.1290322580645,1009.0,,
1944-06-01,25.782795,15.3984375,17.662615,17.519293,791.6084,408.5293,901.0333333333332,250.9,1244.8333333333333,,
1944-07-01,30.8358,27953.951,21.29935,21.910082,37803.273,20830.236,560.7741935483871,183.70967741935485,1372.5806451612902,,
1944-08-01,31.67675,15327.018,21.593569,22.96812,42977.965,24236.734,779.6774193548387,261.61290322580646,1088.8064516129032,,
1944-09-01,27.756313,24435.438,17.674664,19.331367,58549.273,31795.691,527.2666666666667,368.3666666666667,1732.1,,
1944-10-01,22.740286,14267.016,13.348102,13.788485,12208.307,7858.115,186.20322580645163,280.83870967741933,1313.548387096774,,
1944-11-01,13.368137,51700.746,4.899775,5.183714,46003.22,50247.586,28.186666666666667,250.33333333333331,606.1,,
1944-12-01,11.151304,31157.314,2.7892969,3.4743,28684.27,39687.17,442.5806451612903,249.96774193548387,519.3548387096774,,
1945-01-01,9.928295,50858.08,1.5236437,2.2199976,31872.143,36836.14,279.64516129032256,273.38709677419354,34.483870967741936,,
1945-02-01,12.2892275,6556.3193,4.0342736,4.443641,9405.77,16189.127,466.3928571428572,545.0714285714286,403.2142857142857,,
1945-03-01,12.398832,56355.133,3.7611015,4.032541,55639.13,76372.8,885.5806451612904,1637.741935483871,319.4193548387097,,
1945-04-01,17.86637,239.45215,8.437092,8.925438,3967.3535,6803.126,1175.0,2575.333333333333,616.2,,
1945-05-01,23.191486,18.74414,14.023755,14.570005,491.87012,977.8926,767.8709677419355,1155.1935483870968,1115.354838709677,,
1945-06-01,26.475237,0.7832031,17.312708,18.385489,1431.9287,133.49316,774.3333333333334,266.0,1305.6666666666667,,
1945-07-01,32.047577,47094.938,22.211784,23.455992,38687.617,49654.66,380.258064516129,192.96774193548387,1384.032258064516,,
1945-08-01,31.239378,41267.33,21.643166,22.509499,48763.703,54243.617,432.4516129032258,504.4193548387097,1113.774193548387,221.6,
1945-09-01,28.394468,2732.3984,18.23851,19.452724,8699.494,3977.0996,754.2666666666667,196.9333333333333,1807.6666666666667,147.1,
1945-10-01,22.834002,23164.867,13.1626,14.1442995,27302.934,22090.398,216.7741935483871,263.93548387096774,1228.3870967741937,228.25806451612905,
1945-11-01,14.327963,0.0,5.957564,6.73261,170.71973,420.85938,169.93333333333334,169.76666666666668,1081.9333333333334,223.66666666666663,
1945-12-01,9.688134,22372.18,1.0266281,1.1132225,41438.85,54619.91,228.80645161290323,256.0,647.8709677419355,345.61290322580646,
1946-01-01,9.864743,32001.7,-0.0034671875,1.7121924,35570.04,23407.934,254.32258064516128,266.83870967741933,39.38709677419355,302.741935483871,
1946-02-01,11.10439,6428.3594,2.500872,3.2822843,7206.158,10558.14,314.9642857142857,245.4642857142857,761.7142857142857,264.82142857142856,
1946-03-01,15.513843,3364.4668,6.402125,6.8846207,16548.879,14365.977,259.48387096774195,489.3225806451613,1423.032258064516,279.48387096774195,
1946-04-01,21.908844,7409.3184,12.657144,12.905003,12810.995,41860.18,607.2,580.9,989.2666666666668,787.0,
1946-05-01,23.364353,337.39746,13.712587,14.816556,516.2168,5071.1816,318.96774193548384,238.38709677419357,1317.4193548387098,140.38709677419354,
1946-06-01,29.466423,0.0,20.715984,21.201675,1572.8262,0.33691406,139.9,109.13333333333334,1677.0,102.3,
1946-07-01,31.589855,48604.96,21.5895,23.019356,46721.383,54358.484,67.41935483870968,173.4193548387097,1191.0645161290322,183.03225806451613,
1946-08-01,31.074705,48995.17,20.652555,21.86728,72252.63,76845.15,122.41935483870968,608.258064516129,1200.2903225806451,396.9032258064516,
1946-09-01,28.172628,111243.64,18.525295,19.46517,77622.22,38792.113,471.0,1611.6666666666667,1141.0333333333333,308.93333333333334,
1946-10-01,18.568874,10190.864,10.808652,10.707418,18816.586,24512.762,96.93548387096774,293.03225806451616,1148.741935483871,192.5483870967742,
1946-11-01,12.344179,34324.793,4.684109,4.9762135,38620.367,48719.01,123.73333333333332,493.0,524.8666666666667,442.06666666666666,
1946-12-01,12.15126,23882.996,4.463975,4.9386086,28663.84,40867.496,463.741935483871,501.1935483870968,662.0,516.6451612903226,
1947-01-01,9.016584,2060.877,-0.06520469,1.0551398,12535.465,9986.828,210.1290322580645,323.80645161290323,396.61290322580646,369.5161290322581,
1947-02-01,14.286762,8575.082,5.303214,6.614842,17783.832,6153.4336,464.8571428571428,435.3928571428572,478.8571428571428,324.32142857142856,
1947-03-01,15.869205,512.1406,6.430303,7.859599,1790.0752,4165.9785,577.2258064516129,572.2258064516129,704.7741935483871,229.03225806451613,
1947-04-01,18.891384,93.07617,9.301686,10.777558,1039.1318,651.8037,381.3333333333333,482.73333333333335,911.1333333333332,173.83333333333334,
1947-05-01,25.205147,10357.983,15.788281,17.1548,28638.545,18981.863,224.83870967741936,336.80645161290323,749.2258064516129,147.4193548387097,
1947-06-01,27.684248,20.729492,18.284018,19.510305,2768.9277,436.44043,139.06666666666666,127.06666666666666,1016.4,102.76666666666668,
1947-07-01,32.5145,14094.94,22.418287,23.912521,29992.89,20746.105,130.4193548387097,102.51612903225806,910.3548387096774,118.87096774193547,
1947-08-01,30.229727,77981.414,20.252064,21.442337,78071.375,84474.47,60.096774193548384,372.483870967742,852.0,380.5161290322581,
1947-09-01,29.537556,17012.66,19.159245,20.695276,25021.445,17057.41,321.1333333333333,686.3,991.9333333333332,269.93333333333334,
1947-10-01,21.74434,8431.046,13.010211,13.517341,46607.355,22630.557,366.4193548387097,702.4516129032259,562.1935483870968,201.38709677419357,
1947-11-01,12.2559805,26010.594,3.6902218,4.040821,22289.066,24909.936,217.26666666666668,259.03333333333336,304.1666666666667,239.03333333333333,
1947-12-01,9.262828,23157.555,0.95176095,1.344621,27064.625,51061.61,425.741935483871,295.35483870967744,338.83870967741933,299.3225806451613,
1948-01-01,10.524514,306.4121,2.2526016,3.4749584,7791.075,3232.5088,185.25806451612905,269.1935483870968,160.61290322580646,260.3225806451613,
1948-02-01,10.864812,29606.752,1.8599468,2.2472923,46518.758,44655.906,111.79310344827586,374.0,393.6551724137931,341.1034482758621,
1948-03-01,12.41098,14770.791,2.611511,3.1874027,27870.418,29244.207,672.8387096774194,1074.3225806451612,446.741935483871,912.1935483870968,
1948-04-01,19.748684,167.07422,10.5695095,11.152549,1363.6162,3698.9902,927.7666666666668,3136.333333333333,673.4666666666667,829.9666666666667,
1948-05-01,23.542442,0.0,15.006975,15.379128,566.1924,252.6211,258.61290322580646,802.8387096774194,907.1935483870968,138.70967741935485,
1948-06-01,27.866322,2684.2021,19.51483,19.487883,4697.4844,6354.166,241.96666666666667,209.76666666666668,1061.7,108.06666666666666,
1948-07-01,31.837652,30826.975,21.936865,23.064682,39824.273,33339.64,96.7741935483871,207.16129032258064,1042.1612903225807,147.06451612903226,
1948-08-01,31.760931,38242.766,21.530588,22.351864,33058.117,70975.87,130.8709677419355,264.64516129032256,1029.8064516129032,312.4193548387097,
1948-09-01,28.879099,2096.123,18.698942,19.93395,17446.484,12952.82,293.1666666666667,119.6,1154.3,116.2,
1948-10-01,22.511572,31107.781,12.814728,13.525259,31816.328,29869.184,225.1935483870968,131.90322580645162,629.6451612903226,168.25806451612902,
1948-11-01,12.371426,7.741211,3.6795328,5.003688,879.8379,58.40918,117.36666666666666,173.2,483.3,230.36666666666667,
1948-12-01,9.797715,38830.434,3.0077827,2.3317902,65175.867,62667.816,150.03225806451613,442.4516129032258,352.03225806451616,348.5806451612903,
1949-01-01,5.7548885,87338.4,-2.2372203,-3.5788388,84229.55,110006.49,88.7741935483871,1856.1290322580649,10.806451612903226,966.4193548387096,
1949-02-01,10.149003,7199.9717,1.6571907,0.32044566,18201.236,19007.713,544.4285714285714,986.5357142857144,13.0,1190.428571428571,
1949-03-01,14.166835,11041.248,5.7425203,5.766166,18175.824,15481.93,1661.741935483871,2414.8387096774195,9.709677419354838,2686.967741935484,
1949-04-01,20.40352,10023.152,10.290071,12.139143,9743.924,11540.427,1639.9333333333334,2753.6666666666665,9.533333333333331,1642.2666666666669,
1949-05-01,23.073484,1267.0869,14.160352,14.578609,4310.8076,10789.228,1340.3870967741937,1236.6774193548388,10.161290322580646,195.3548387096774,
1949-06-01,28.814934,7801.299,18.853588,19.692348,17392.902,23551.629,709.9666666666667,467.1666666666667,830.2333333333333,173.06666666666666,
1949-07-01,31.557512,21993.377,21.24679,23.089653,70325.29,38408.02,529.9354838709677,534.1290322580645,1202.3870967741937,184.70967741935485,
1949-08-01,30.185503,30082.328,20.064413,21.642883,35307.57,34150.12,597.2258064516129,602.741935483871,1072.967741935484,209.6451612903226,
1949-09-01,29.633728,44826.684,19.120115,20.079044,30311.314,52787.95,934.7,237.8,883.7,283.3,
1949-10-01,19.824535,20267.75,10.980183,11.1586075,30751.178,50488.78,331.258064516129,208.2258064516129,537.516129032258,549.8709677419355,
1949-11-01,17.774864,11147.759,8.634932,10.441446,7096.755,14502.217,27.3,190.46666666666667,571.4,261.8666666666667,
1949-12-01,10.392689,37195.086,1.3371797,1.551663,40888.242,36573.887,222.03225806451613,207.70967741935485,222.2258064516129,299.7096774193548,
1950-01-01,9.126448,17223.504,1.6199391,1.4763718,21917.922,20539.871,321.2258064516129,219.4516129032258,17.483870967741936,308.258064516129,
1950-02-01,14.1725235,27479.152,5.3014092,6.2786684,18946.23,34308.945,542.4642857142857,312.2142857142857,42.17857142857143,974.3214285714286,
1950-03-01,15.803452,12807.257,6.5351076,7.3984327,16985.664,17787.607,512.1290322580645,575.4193548387096,737.4516129032259,509.4193548387097,
1950-04-01,21.223812,19.503906,11.123133,12.650995,1537.7246,1982.0273,482.8,562.0,1114.0666666666666,187.63333333333333,
1950-05-01,22.747105,455.6123,13.476612,14.557743,3312.6826,2678.1475,131.5483870967742,230.32258064516128,1002.4193548387096,133.74193548387098,
1950-06-01,28.026455,2699.2764,18.907764,19.745235,10311.156,1954.4883,364.1,116.3,1246.6,101.16666666666669,
1950-07-01,30.871958,48564.98,20.76939,22.071728,57241.906,89116.01,265.35483870967744,220.1935483870968,1092.0,310.2258064516129,
1950-08-01,30.895485,14219.122,19.814867,21.69327,26960.766,24260.555,465.4516129032258,214.06451612903223,1137.548387096774,194.29032258064515,
1950-09-01,26.487982,17918.186,16.067724,17.623232,32310.393,23583.125,312.1,176.13333333333333,1163.7333333333331,152.46666666666667,
1950-10-01,24.537222,19.009766,15.534519,16.38169,2467.0234,717.37695,122.06451612903226,115.51612903225806,619.258064516129,154.74193548387098,
1950-11-01,17.299393,6366.5605,8.278406,9.361095,7086.1094,6241.3477,207.8,133.2,253.0,204.9,
1950-12-01,13.8136015,312.18652,5.023872,6.3570213,310.21582,892.42773,231.6129032258065,152.19354838709677,287.258064516129,227.32258064516128,
1951-01-01,10.174266,59443.07,1.6954125,2.3079867,45226.18,41646.336,204.03225806451613,168.90322580645162,57.16129032258065,249.03225806451613,
1951-02-01,12.208687,9027.109,3.0886657,3.905199,18559.06,22111.316,195.42857142857144,191.53571428571428,56.21428571428572,262.0357142857143,
1951-03-01,14.588883,9889.498,5.184053,5.950288,19510.623,11777.971,308.1935483870968,243.38709677419357,768.9032258064516,261.0,
1951-04-01,18.730135,33737.008,9.048062,10.259769,41235.62,52744.254,169.2,328.8333333333333,633.6333333333333,207.36666666666667,
1951-05-01,23.759533,8216.129,13.784748,15.060916,7949.047,14893.556,344.2258064516129,373.1290322580645,402.4516129032258,263.1935483870968,
1951-06-01,27.236595,0.0,17.845154,18.831106,0.0,0.0,94.06666666666666,118.46666666666668,1242.6666666666667,94.56666666666666,
1951-07-01,32.588875,49201.875,22.90048,24.335075,38833.47,31268.557,93.96774193548389,112.3225806451613,1404.0,94.4516129032258,
1951-08-01,30.026815,205471.98,20.68887,21.365938,103451.59,135860.53,111.80645161290325,1063.548387096774,982.741935483871,1184.483870967742,
1951-09-01,28.029972,7449.3916,18.26346,19.584892,19265.482,8431.178,993.5666666666668,247.6,10.326666666666666,279.6,
1951-10-01,21.742842,27620.686,12.509479,12.674833,35403.504,41867.836,552.3870967741935,154.1290322580645,4.406451612903226,221.70967741935485,
1951-11-01,14.436739,33507.42,5.6325655,5.9867554,25466.898,28877.93,283.1,217.06666666666663,1.3966666666666667,280.26666666666665,
1951-12-01,10.133722,31484.994,1.4681485,1.4341264,64923.04,71412.92,201.63225806451612,923.1290322580644,297.8354838709677,1730.1612903225807,
1952-01-01,9.427525,32862.504,2.6473546,1.7805902,78711.03,57594.83,131.26451612903224,6245.290322580645,3.019354838709677,2255.1935483870966,
1952-02-01,11.403539,10639.282,2.1647906,3.023153,14630.351,11285.776,601.7241379310345,724.8620689655172,1.7482758620689656,416.1034482758621,
1952-03-01,11.645839,89926.33,1.9609922,2.646434,63740.59,79146.36,900.1161290322581,2258.8064516129034,3.848387096774193,1864.5806451612905,
1952-04-01,18.53086,46090.81,9.578169,10.244763,44686.375,56897.867,1928.9333333333332,5183.666666666667,3.4866666666666664,2473.766666666667,
1952-05-01,25.236187,128.78125,15.153289,15.942112,2104.919,1526.4424,1038.9354838709678,2251.6129032258063,241.2387096774193,312.61290322580646,
1952-06-01,27.955172,5327.8633,19.109034,19.009104,15998.3955,6902.2236,1731.6666666666667,672.4666666666667,346.12666666666667,107.73333333333332,
1952-07-01,31.144737,35570.8,21.181482,22.148798,42920.824,45054.41,1118.1290322580646,236.1290322580645,1041.3225806451612,126.5483870967742,
1952-08-01,31.739449,38298.297,21.15338,22.630749,50179.508,49995.156,783.4516129032259,433.5806451612903,1355.8064516129032,211.74193548387095,
1952-09-01,29.453096,15159.724,18.70552,19.977625,24729.572,48073.67,753.6666666666666,232.2,1017.6666666666666,270.1,
1952-10-01,24.65702,0.0,14.408607,15.859223,0.0,0.0,588.3548387096774,150.83870967741936,63.91612903225807,187.70967741935485,
1952-11-01,13.263708,83719.61,3.9122624,4.5480256,62657.156,62064.344,219.46666666666667,237.36666666666667,1.3633333333333333,298.56666666666666,
1952-12-01,9.9435835,31375.318,1.1194937,2.1743968,19961.383,32753.46,318.258064516129,225.29032258064515,0.0419354838709677,326.9032258064516,
1953-01-01,12.286891,8044.9766,4.0830407,5.283234,9767.373,9513.947,372.7741935483871,257.48387096774195,0.0,412.06451612903226,
1953-02-01,11.523745,22956.332,2.2086594,3.6634986,16408.764,8563.356,227.1071428571429,215.78571428571428,278.8928571428572,243.7142857142857,
1953-03-01,15.59433,26401.742,6.072284,6.974607,48060.22,19892.838,177.90322580645162,1157.4193548387098,968.8709677419356,314.61290322580646,
1953-04-01,18.352417,2505.5127,9.267838,9.9154625,18233.828,24570.277,150.0,598.1,1010.1,176.3,
1953-05-01,20.346828,2747.1162,11.305544,11.924542,3046.1162,5892.1934,109.58064516129032,349.93548387096774,769.5806451612904,161.0,
1953-06-01,28.220682,176.77832,19.497852,19.723179,6238.0215,428.86328,394.1333333333333,200.7,1490.5666666666666,101.16666666666669,
1953-07-01,32.284237,63438.57,22.212254,23.56942,71521.66,89380.99,436.2903225806452,288.5483870967742,1497.6129032258063,429.5161290322581,
1953-08-01,31.026741,36482.76,20.394112,21.415577,34094.984,73996.016,590.7096774193549,234.74193548387095,1576.451612903226,418.2903225806452,
1953-09-01,28.712837,2.584961,18.604286,19.693903,382.55176,254.75781,252.66666666666663,103.53333333333332,1338.7333333333331,181.83333333333331,
1953-10-01,21.620209,1158.4326,12.329899,12.828784,2801.872,3216.497,306.06451612903226,101.12903225806453,395.8741935483871,163.8709677419355,
1953-11-01,15.968573,3150.9492,7.3803873,8.163303,14596.18,16193.4,52.766666666666666,139.43333333333334,317.06666666666666,201.46666666666667,
1953-12-01,9.438202,3599.919,0.4852875,2.0033915,10268.303,6319.462,53.0,151.7741935483871,537.258064516129,240.51612903225808,
1954-01-01,10.664541,43946.24,2.5544703,3.0867462,31159.836,50884.227,51.83870967741935,164.48387096774192,143.40322580645162,253.06451612903223,
1954-02-01,15.715718,18493.703,6.236922,7.3053255,9466.047,21574.93,50.035714285714285,186.25,360.76071428571424,253.53571428571428,
1954-03-01,14.122022,55486.0,5.1011405,5.5080237,96744.41,82143.31,92.74193548387096,2215.3870967741937,892.1935483870968,1948.967741935484,
1954-04-01,21.532228,71.69238,12.03391,12.851443,514.10547,1871.4844,987.6666666666666,977.8333333333334,785.8666666666667,625.0,
1954-05-01,24.690071,5089.549,15.094036,16.342567,16786.701,11531.372,173.8709677419355,366.3225806451613,728.3225806451613,129.51612903225808,
1954-06-01,27.979666,5485.6787,18.862766,19.560404,15986.541,19816.293,876.7,130.76666666666668,1096.6666666666667,99.76666666666668,
1954-07-01,32.284405,60571.914,22.203686,23.657522,60074.414,69026.77,1090.9032258064517,354.2903225806452,853.8387096774194,298.51612903225805,
1954-08-01,30.263714,24997.63,19.57406,21.176409,73406.96,48228.023,637.2903225806451,680.0,1263.741935483871,339.7096774193548,
1954-09-01,29.054071,29143.57,18.723259,19.600393,35128.812,38004.844,512.6,282.8333333333333,992.8333333333334,252.9333333333333,
1954-10-01,23.08892,2447.7725,13.948228,14.60539,6773.132,11731.395,61.096774193548384,138.51612903225808,398.8064516129032,198.4516129032258,
1954-11-01,17.067251,383.94238,8.02462,9.339566,3450.4297,3314.6758,59.6,139.03333333333333,293.96666666666664,215.06666666666663,
1954-12-01,11.388429,1548.8877,2.3939939,3.3101425,10347.667,9623.88,60.16129032258065,148.48387096774192,604.7096774193549,239.1935483870968,
1955-01-01,8.3985815,90319.58,-0.38969532,0.0106474105,49199.04,60018.477,70.61290322580645,171.16129032258064,4.812903225806451,284.83870967741933,
1955-02-01,9.843398,1982.918,0.23036718,1.3359231,14802.864,19129.145,66.32142857142857,172.71428571428572,221.3571428571429,267.6428571428572,
1955-03-01,14.961555,244.96289,5.760475,6.5820866,1826.5908,2642.1582,489.5161290322581,233.0967741935484,908.7741935483872,362.06451612903226,
1955-04-01,17.724072,1425.169,8.40988,9.162467,4394.749,7554.3857,213.9333333333333,211.5,1169.3333333333333,178.73333333333332,
1955-05-01,22.695929,267.02148,13.62794,14.444123,3983.9277,4168.787,146.93548387096774,154.93548387096774,934.258064516129,135.25806451612902,
1955-06-01,27.885778,7568.7734,18.026468,19.013512,26435.402,31233.004,523.9333333333333,129.0,1318.3666666666666,316.3333333333333,
1955-07-01,29.646791,103855.95,20.496418,21.309206,65143.26,72863.125,478.9032258064516,224.67741935483872,1231.9258064516127,331.5806451612903,
1955-08-01,29.77087,98916.47,20.069113,21.800453,86702.38,96090.45,176.38709677419354,1615.451612903226,1030.7709677419357,841.1935483870968,
1955-09-01,28.112293,776.89355,18.160393,19.181812,2546.7705,897.98145,219.83333333333331,258.6666666666667,1504.3666666666666,141.63333333333333,
1955-10-01,24.03501,5437.672,14.195684,15.067075,11536.81,8977.587,117.48387096774194,138.96774193548387,434.2129032258065,182.70967741935485,
1955-11-01,14.7738695,5784.573,6.409311,7.2171173,18676.105,24053.668,173.97333333333333,153.46666666666667,0.5399999999999999,220.9,
1955-12-01,12.653305,8628.598,4.49,4.9388843,27256.16,19112.855,379.1612903225807,187.51612903225808,5.980645161290322,283.64516129032256,
1956-01-01,12.67965,16375.152,4.415991,4.8834014,38743.64,24300.75,107.87096774193547,225.3548387096774,80.93548387096774,250.03225806451613,
1956-02-01,9.58988,14649.403,-0.07048281,1.6063145,32074.094,12520.131,91.6896551724138,388.0689655172414,142.91379310344828,243.27586206896552,
