Time,Temp_Salt_SSP245,Temp_Verde_SSP245,Temp_Maricopa_SSP245,Precip_Salt_SSP245,Precip_Verde_SSP245,Precip_Maricopa_SSP245,Temp_Salt_SSP585,Temp_Verde_SSP585,Temp_Maricopa_SSP585,Precip_Salt_SSP585,Precip_Verde_SSP585,Precip_Maricopa_SSP585
2038-06-16 00:00:00,20.833195,21.316782,30.064232,2257.4699476863316,4344.107558383257,1573.2710337010758,20.812897,21.39512,30.310484,1868.8249418364649,395.5731748674225,24.07933311405941
2038-07-16 12:00:00,25.131712,27.191137,35.662014,17142.759739641042,7938.472343139392,3919.472105534578,24.934483,26.705051,35.38917,23795.646306397975,27170.837453001877,27639.148809826293
2038-08-16 12:00:00,23.38076,25.517141,34.394093,26772.358888661256,20537.963052131818,15661.767871678967,23.085743,25.276245,34.374268,40728.08277152362,42704.14709945326,34148.7628293794
2038-09-16 00:00:00,21.971363,23.78953,32.613297,6280.357403677044,3536.6855853253583,799.5922493182661,21.619766,23.245663,32.30053,30208.505561342463,32153.69189309422,24805.633515527006
2038-10-16 12:00:00,13.559124,14.566504,23.228228,14580.353374604601,7078.729891630655,4904.59751476028,13.953726,15.244401,24.173185,45256.48150200723,42332.58989507449,33860.38547380449
2038-11-16 00:00:00,6.140714,7.3593116,15.738807,16877.898820966948,16317.631628186064,20345.298820422613,5.5405893,6.7649746,14.875696,9651.694467363995,8003.259334298491,1734.1452611908608
2038-12-16 12:00:00,2.1531262,2.9022217,10.878269,7906.510335073108,4704.315956402206,8059.347812269152,2.4308274,3.144402,11.376733,3846.4966081090097,2406.831174634999,2211.345262684654
2039-01-16 12:00:00,2.4501405,4.114458,11.875718,3338.2800325242897,6223.552306907368,4483.136214566366,3.5018423,4.938939,12.938115,718.9922417223897,393.19758402898515,5.293188773384827
2039-02-15 00:00:00,2.258693,3.6205697,12.799029,1614.7976713849857,5503.62363193708,290.7705713014366,4.69641,5.5233035,14.79704,9821.022194833495,4735.476599224785,6914.157416831404
2039-03-16 12:00:00,8.233444,9.21838,18.264395,11313.612996415759,22649.08879418217,12090.582864625867,7.2869363,8.009045,17.008327,3223.5503902168603,5173.3206009498645,865.9584064660976
2039-04-16 00:00:00,12.563026,13.77819,22.46341,372.63603933160994,1287.0175647121869,59.39452410166268,12.502524,13.473698,21.934883,442.5574917195263,683.0796906592695,18.249224913688522
2039-05-16 12:00:00,15.496243,16.826015,26.28316,8055.814450368052,7504.437270262952,1987.0805717599524,15.688121,16.491066,25.425999,2165.144616562293,2213.5083611413847,377.2775263303629
2039-06-16 00:00:00,20.022905,20.956324,28.966728,6042.8111349610845,5064.718981220722,864.6516856906601,22.022453,22.797407,30.89709,12656.649502067012,18234.11631077397,13924.400453064209
2039-07-16 12:00:00,24.426313,25.793846,34.4717,22229.75773123617,21693.86009144364,18730.841277531727,23.771362,25.298391,34.038265,24898.173773114104,17037.101198665914,17408.13434077245
2039-08-16 12:00:00,23.47421,25.212305,33.643204,35884.04545906233,52428.07084863307,72754.23551822605,23.159569,24.68927,33.39508,20291.998110845452,29455.18617303169,31966.169979077677
2039-09-16 00:00:00,18.576511,19.884493,29.6505,1718.4635508447172,1926.5698337003414,33.06874858935771,20.158295,21.430052,30.732117,31551.050232199486,45868.867977464106,41031.29747571802
2039-10-16 12:00:00,13.781976,14.884404,23.385542,28040.876882110024,30967.156276269816,39701.74739328213,13.816035,14.738621,23.7389,15270.173784939107,8977.859493427968,9555.486811735864
2039-11-16 00:00:00,9.0311775,9.851159,18.67812,11992.197145111277,8685.72599017898,1405.9441878794132,7.667903,8.674388,17.308334,6851.395384433999,5687.932996535892,2003.7582473019029
2039-12-16 12:00:00,3.8413281,5.238676,12.951307,465.27748021985644,393.09764336544504,5.104601726452529,4.942132,5.821084,13.7513075,7779.001244562096,5402.421960288029,2296.522715175797
2040-01-16 12:00:00,1.2800736,2.4274132,10.333258,8220.248575198639,5995.482678962617,8653.014215877192,4.143533,5.019412,13.251864,30668.995873321546,17677.26880510454,29168.29675881163
2040-02-15 12:00:00,5.96577,7.6413765,15.533123,1372.6858620952044,528.1909894419186,0.0,7.285219,8.363856,16.262688,52373.072189243976,63485.87129947264,64295.282369322376
2040-03-16 12:00:00,9.139556,10.953076,18.962988,7872.765940197132,9340.199810048944,3284.7359224194406,9.646565,11.492886,19.492167,19152.792203921126,27084.784072602633,18880.13319643069
2040-04-16 00:00:00,14.097802,15.616019,24.063375,2652.527682607797,1443.1552400656074,166.74148516085552,13.237558,14.7764845,23.883438,5797.633641606808,10279.247516104078,10624.751061495772
2040-05-16 12:00:00,15.95581,16.89155,25.280783,22.019768440168264,28.406742042125188,0.0,16.975582,17.727154,27.03168,895.6063437306511,1287.1323696160744,245.9339301743512
2040-06-16 00:00:00,23.187124,23.809883,32.472332,592.834535824295,352.4717025334212,3.19041031980305,22.560999,23.223549,32.559296,2513.0874540782315,2364.580575198488,378.7014991808064
2040-07-16 12:00:00,23.97212,25.426582,34.358715,19321.354118493036,12193.05371472583,13936.250347080568,24.826136,26.455807,35.41627,53788.37915575714,36664.12243466475,31975.950142162037
2040-08-16 12:00:00,22.63789,24.364132,33.60858,19584.557861319627,13981.546780360804,7140.712887836753,22.860907,24.634562,34.267365,24742.043101071613,29345.6862587831,13832.043059881153
2040-09-16 00:00:00,20.155483,22.227037,31.07048,3437.3768201312487,4331.224624441347,571.2065243565121,21.276087,23.10786,32.311222,15507.83197695273,27172.113823049585,20302.356859712745
2040-10-16 12:00:00,13.442653,14.697115,23.66744,19614.00083208864,12476.506330473785,8180.305765982121,14.783235,16.278652,25.308554,2167.6287224012867,581.9350281841253,27.540001168108574
2040-11-16 00:00:00,8.219011,8.751293,17.646307,7484.568359868717,9279.175911746279,9433.08397977853,8.776004,9.9191675,18.570179,10503.888331790222,15427.282046926848,14031.465841762838
2040-12-16 12:00:00,1.1866326,1.2617899,10.829046,41321.32639023475,42504.89791741711,51089.83563949296,2.804958,3.3121424,11.893814,31348.797726613702,40600.679142354056,46979.106241473346
2041-01-16 12:00:00,2.7886367,4.212552,11.780484,6001.247684937016,8938.788527686484,5018.35605618644,3.9520438,5.4343014,12.836127,17196.29541147442,21824.17443220038,23741.589074359217
2041-02-15 00:00:00,6.058241,6.5708575,15.208136,30922.879444726277,48779.215973080136,32956.74388976768,4.8549256,5.5458317,14.478684,17820.973828830756,18329.19070076896,15317.59911301051
2041-03-16 12:00:00,7.418586,8.32046,16.92631,2319.3066433268086,5213.77398397799,1555.710948199112,7.899816,9.015867,17.692198,19155.388653231785,22247.222461161437,19989.166275391108
2041-04-16 00:00:00,12.172488,13.573259,22.513756,5342.6162812857,2725.125101780577,824.4570618826401,11.978144,13.08742,21.966272,10550.47067792475,18404.659752734005,5130.602249051208
2041-05-16 12:00:00,19.535162,20.798632,29.48951,289.32219975076805,242.54350474197963,200.67062929720123,16.898031,17.73486,27.010338,3269.1985232191655,8185.09939143114,2499.4272730868033
2041-06-16 00:00:00,22.937994,24.912504,33.82742,3114.6426824871014,30.319386745759402,76.91320757476205,22.150126,23.80243,32.975136,1101.4773625265661,253.2150731249203,187.04244294531236
2041-07-16 12:00:00,23.780445,26.206953,35.738277,38824.70443758066,22789.960563553905,7856.813505518949,23.58148,25.65974,35.079117,13813.669229032166,3615.132614481763,2330.1371079699948
2041-08-16 12:00:00,22.950283,24.65535,34.03263,37129.08729945193,62957.6161699486,63751.216720373486,22.725103,24.248018,33.61093,39134.404532419285,37167.04905361694,23993.68622874408
2041-09-16 00:00:00,20.24251,21.370516,30.600525,24534.110834123567,32260.3392523597,38942.79612740502,19.634579,20.97013,30.265114,14719.849136687117,19034.85740796168,15513.292072115291
2041-10-16 12:00:00,14.970646,16.327747,25.74904,5459.243827681712,1415.7393440807937,467.59685006240943,16.38202,17.763292,27.13152,3999.9602185907406,1041.3254745250015,113.30706402354735
2041-11-16 00:00:00,10.399497,11.222839,20.051054,11219.024081845419,17620.248130886466,12020.635917688196,9.893988,10.565757,19.240618,45771.32124023046,38800.43166168616,53388.759300112724
2041-12-16 12:00:00,2.322928,3.3895652,11.900055,25740.839683427475,24935.83635840041,19081.848773892852,2.2048175,3.084923,11.264017,19916.201634833124,29409.37319677323,25825.706502544926
2042-01-16 12:00:00,2.645031,3.2243395,11.547245,21774.93691354757,29827.547351751127,25554.296178968798,2.5741932,3.191123,11.386997,23972.984339977847,24199.540438389522,15794.851190781264
2042-02-15 00:00:00,4.587855,4.3107066,13.208511,42410.27294928208,42773.50662583485,51564.09357074881,3.7284234,3.888823,12.374359,227.0097678190723,344.60706876707263,60.405481691304885
2042-03-16 12:00:00,8.698474,10.046963,17.956161,30796.448728989344,38037.21853782772,55353.588221082464,7.190598,8.308784,16.59614,5652.677514831157,3812.279043143735,2385.121554806392
2042-04-16 00:00:00,10.261875,10.768522,20.318022,7788.236937558395,13004.259275956429,5828.074908673443,9.912143,10.564339,19.80374,9667.890124605037,8531.659934109484,6494.925049788435
2042-05-16 12:00:00,15.39815,16.254396,25.749607,9786.986457268358,12525.526483857539,9124.928301719046,15.956211,17.06617,26.479008,7030.607916264853,2705.4376377233893,1899.960083179485
2042-06-16 00:00:00,21.415102,22.459017,32.418915,4943.421978641254,2515.8240003029277,516.8990956512971,21.81536,22.898321,32.494083,5261.415405087973,7674.708167550307,7509.4235240317175
2042-07-16 12:00:00,25.562456,27.058355,36.451836,33532.16077754041,28979.961264145095,23114.57001833478,25.071053,26.519636,35.659584,22056.853451472125,27187.67125770537,30209.064534297067
2042-08-16 12:00:00,24.902967,26.942621,36.532368,23094.892816381616,7897.750473866472,8752.996691178805,23.904902,26.055023,35.589493,34680.32354423194,50411.36822916451,39577.8416694091
2042-09-16 00:00:00,20.760565,22.903809,32.190685,32274.379888898693,26306.935767206596,15423.262702497595,20.575336,22.671204,31.992691,15287.78800873988,11701.917299427805,5922.6177659325
2042-10-16 12:00:00,15.855229,17.265017,26.355,1245.2637193970077,2578.164573501681,406.16157024442145,16.672714,18.238255,27.325308,10175.185470096767,5523.607709344469,2460.5115743417628
2042-11-16 00:00:00,8.049668,8.531509,17.17116,9849.44060005364,11648.569855184178,8282.000351498027,8.64783,9.2874155,18.413979,2792.6340519970836,2564.32981434682,1220.9347187126696
2042-12-16 12:00:00,1.7435845,2.2902305,10.847857,31525.19137779018,25690.169251762563,36389.60099420801,1.551883,2.3872883,10.569849,7571.280645749357,8218.95756716549,5529.42411951658
2043-01-16 12:00:00,1.9229265,3.0033615,11.029342,19012.78579219943,19206.648699371726,24486.23962244892,1.3644902,2.6790752,10.491286,17979.189945165126,15343.531665329647,12867.900049982563
2043-02-15 00:00:00,4.531117,5.564011,13.661371,20303.057569661178,40102.377537684515,21693.148435960757,3.5548468,4.648609,12.932475,9105.39273211034,8915.405194464256,9363.808823862928
2043-03-16 12:00:00,5.9793057,7.144257,15.824744,15118.605913314968,25519.979281842825,13940.497886009507,6.348982,7.595426,16.7837,8507.998082893027,6363.698089949412,1207.0227420160336
2043-04-16 00:00:00,10.629204,11.140932,20.575085,4944.198656663502,11440.728487265005,10592.951656781224,10.6692295,11.569588,20.964827,2945.1291585219224,828.4106437740775,702.9200888246123
2043-05-16 12:00:00,15.455225,16.31298,25.249567,15.300000648949208,110.36183509650073,0.0,16.716614,17.655472,26.591198,6209.818615714903,1849.0233836198513,647.7264653163274
2043-06-16 00:00:00,20.939615,21.630966,30.416267,1859.5967590827058,1957.6903557526748,182.6355003026947,21.39981,22.667507,31.328608,14785.5563879275,6798.160151814045,2925.586717086844
2043-07-16 12:00:00,24.863722,26.79197,35.9367,22565.421096314094,17279.556893292465,19265.84805789753,24.647259,25.965422,35.470028,39785.07124620373,37740.492962580174,37796.18438988109
2043-08-16 12:00:00,23.079926,24.628056,33.850037,29964.569146366557,32381.918203478563,24506.726505659753,22.462095,23.872227,33.431896,29559.293588460423,40090.193491074024,31603.485208512575
2043-09-16 00:00:00,20.88872,22.241205,31.370018,22171.620204200735,40509.129198559094,37523.12162728049,20.787392,22.687426,31.853462,12801.543334629969,6145.978398850275,8573.481052762872
2043-10-16 12:00:00,14.753619,15.989397,25.557268,1116.7646547868571,1687.2682724998867,584.3870807638723,16.601128,17.681532,27.002893,4261.706494914006,2541.6286484880857,365.0053529981051
2043-11-16 00:00:00,11.947779,12.96824,21.37033,2533.4911514855776,1957.4506290819045,182.72495949167933,11.327427,12.001295,20.306992,17232.422799017513,12491.93733157881,9794.048821781871
2043-12-16 12:00:00,3.9849105,5.118788,13.1677,1872.1192066451295,3170.470804642264,174.63481579043219,4.6344914,5.3208637,13.620287,6595.584304125805,5274.220839024929,2630.5585939380762
2044-01-16 12:00:00,4.4625316,5.6657815,13.446543,371.1351435420056,43.45974017064691,14.034471060267606,6.478477,7.4944797,14.984417,25113.1625067821,33941.90540381824,35817.8936761542
2044-02-15 12:00:00,7.6291223,8.930583,16.972626,2185.281495606114,2263.1265144091685,101.88253864662329,7.8253365,8.919348,17.190605,14365.430520259542,18385.2271052805,14195.390134012996
2044-03-16 12:00:00,11.254367,12.016441,19.978418,4613.034624999273,11271.675039333059,5563.090322215112,9.280276,10.093275,18.048407,60993.833755888045,56783.564997289795,51263.80350442487
2044-04-16 00:00:00,14.607555,16.773642,25.5643,6639.6524049851,2716.378807609999,2364.6019198909016,12.815579,14.291389,23.201683,9085.899575671647,10848.97087700665,9836.737879113116
2044-05-16 12:00:00,17.076792,17.569927,26.22853,137.07245370451346,162.40101825492275,0.0,16.39504,17.00239,25.918676,190.00552285574486,114.22688204988845,0.0
2044-06-16 00:00:00,21.609377,22.72198,31.36877,5025.989963132815,1961.6109006756233,2850.6505650402687,21.867823,23.097233,31.997541,1406.2273872214064,72.16696497198427,0.0
2044-07-16 12:00:00,23.224642,24.749916,33.83986,37737.546724505955,32948.26041299093,35516.161453255336,23.127949,24.850777,34.020206,9406.96749009603,5272.67661768492,780.2175080148572
2044-08-16 12:00:00,21.741013,24.211407,33.447655,56443.13083717134,51219.46370079531,37863.986501008185,21.599457,23.881193,33.32324,17784.635875595268,13715.037635177578,6149.788595353311
2044-09-16 00:00:00,20.742254,23.32861,32.22751,20623.120925214607,21882.658031070605,12952.788490736566,21.617764,23.611153,32.548782,10471.732005142258,5959.986882845442,947.5459426512316
2044-10-16 12:00:00,11.667696,13.475194,22.92347,11165.363975643413,10919.748255382547,2125.5009053523736,13.013629,14.989159,23.849194,2591.525614919965,5880.873499740301,2887.6748480731294
2044-11-16 00:00:00,8.811824,10.532073,18.314499,8493.429004101927,2428.0256193014793,2615.475452098053,10.221611,11.702458,19.510399,18392.851725162473,18081.121294701006,17137.316400439886
2044-12-16 12:00:00,4.8207374,6.1605825,13.533175,14756.937378959265,12016.758761362871,16216.07372339713,4.9598384,6.5200877,13.819681,24274.03633685899,24298.724592561484,14305.491579975933
