Time,flow_salt_upstream,log_flow_salt_upstream,flow_salt_downstream,log_flow_salt_downstream,flow_verde_upstream,log_flow_verde_upstream,flow_verde_downstream,log_flow_verde_downstream,Temp_Maricopa,Precip_Maricopa,Temp_Salt,Temp_Verde,Precip_Salt,Precip_Verde,Population,IrrigatedLand_Acres,datacenters_TotalMW,datacenters_TotalNum
1948-09-01,119.6,4.792479284293085,1154.3,7.052115329488973,116.2,4.763881877142913,293.1666666666667,5.6841465001393425,28.879099,2096.123,18.698942,19.93395,17446.484,12952.82,312362.39009033673,399168.36637458927,0.0,0.0
1948-10-01,131.90322580645162,4.889621237858426,629.6451612903226,6.446743360928366,168.25806451612902,5.131424559201565,225.19354838709677,5.421391041555979,22.511572,31107.781,12.814728,13.525259,31816.328,29869.184,313557.930741856,402993.4978094195,0.0,0.0
1948-11-01,173.2,5.160204064418402,483.3,6.182704549409183,230.36666666666667,5.444003753677428,117.36666666666666,4.773787151280932,12.371426,7.741211,3.6795328,5.003688,879.8379,58.40918,314793.32274842594,406946.13362541073,0.0,0.0
1948-12-01,442.4516129032258,6.094588692986274,352.03225806451616,5.8665594353771855,348.5806451612903,5.856734279437849,150.03225806451613,5.0174934435657095,9.797715,38830.434,3.0077827,2.3317902,65175.867,62667.816,315988.86339994526,410771.265060241,0.0,0.0
1949-01-01,1856.1290322580646,7.526787043191918,10.806451612903226,2.46864612891622,966.4193548387096,6.874632067257909,88.7741935483871,4.497297557040745,5.7548885,87338.4,-2.2372203,-3.5788388,84229.55,110006.49,317224.2554065152,414723.9008762322,0.0,0.0
1949-02-01,986.5357142857143,6.89521266248657,13.0,2.6390573296152584,1190.4285714285713,7.082908346297479,544.4285714285714,6.30157185523038,10.149003,7199.9717,1.6571907,0.32044566,18201.236,19007.713,318459.6474130851,418676.53669222345,0.0,0.0
1949-03-01,2414.8387096774195,7.78980179758673,9.709677419354838,2.3711477644313423,2686.967741935484,7.896540700802981,1661.741935483871,7.416223287045339,14.166835,11041.248,5.7425203,5.766166,18175.824,15481.93,319575.48535450315,422246.65936473163,0.0,0.0
1949-04-01,2753.6666666666665,7.921051722131365,9.533333333333333,2.354544831924757,1642.2666666666667,7.404441409594406,1639.9333333333334,7.403020464630072,20.40352,10023.152,10.290071,12.139143,9743.924,11540.427,320810.8773610731,426199.2951807229,0.0,0.0
1949-05-01,1236.6774193548388,7.120991853342095,10.161290322580646,2.412451570572578,195.3548387096774,5.2799234240087785,1340.3870967741937,7.2014595043963165,23.073484,1267.0869,14.160352,14.578609,4310.8076,10789.228,322006.41801259236,430024.4266155531,0.0,0.0
1949-06-01,467.1666666666667,6.1488243578761885,830.2333333333333,6.722910541643744,173.06666666666666,5.159438367596919,709.9666666666667,6.566625546378867,28.814934,7801.299,18.853588,19.692348,17392.902,23551.629,323241.81001916237,433977.06243154436,0.0,0.0
1949-07-01,534.1290322580645,6.282507899607129,1202.3870967741937,7.0928954404204685,184.70967741935485,5.224184580190664,529.9354838709677,6.2746405145589215,31.557512,21993.377,21.24679,23.089653,70325.29,38408.02,324437.3506706816,437802.19386637455,0.0,0.0
1949-08-01,602.741935483871,6.4031468475009605,1072.967741935484,6.979115239175916,209.6451612903226,5.350175017785331,597.2258064516129,6.393968285438545,30.185503,30082.328,20.064413,21.642883,35307.57,34150.12,325672.7426772516,441754.8296823658,0.0,0.0
1949-09-01,237.8,5.475626381518447,883.7,6.7852486044893405,283.3,5.650030018656954,934.7,6.841294912281867,29.633728,44826.684,19.120115,20.079044,30311.314,52787.95,326908.1346838215,445707.4654983571,0.0,0.0
1949-10-01,208.2258064516129,5.343414082382117,537.516129032258,6.288817447925536,549.8709677419355,6.311500603402092,331.258064516129,5.8059119697325805,19.824535,20267.75,10.980183,11.1586075,30751.178,50488.78,328103.6753353408,449532.59693318733,0.0,0.0
1949-11-01,190.46666666666667,5.254713729065905,571.4,6.3498380476822955,261.8666666666667,5.571646932775417,27.3,3.342861804649192,17.774864,11147.759,8.634932,10.441446,7096.755,14502.217,329339.0673419108,453485.23274917854,0.0,0.0
1949-12-01,207.70967741935485,5.3409441830098,222.2258064516129,5.408183844126569,299.7096774193548,5.70614527244754,222.03225806451613,5.407316415996424,10.392689,37195.086,1.3371797,1.551663,40888.242,36573.887,330534.60799343005,457310.3641840088,0.0,0.0
1950-01-01,219.4516129032258,5.395678228190091,17.483870967741936,2.916898512229593,308.258064516129,5.73417608859185,321.2258064516129,5.775252562047004,9.126448,17223.504,1.6199391,1.4763718,21917.922,20539.871,331770.0,461263.0,0.0,0.0
1950-02-01,312.2142857142857,5.746887575191025,42.17857142857143,3.7653443404395888,974.3214285714286,6.882767086998195,542.4642857142857,6.2979639927449105,14.1725235,27479.152,5.3014092,6.2786684,18946.23,34308.945,334585.9748083242,461857.0711841205,0.0,0.0
1950-03-01,575.4193548387096,6.356835442393515,737.4516129032259,6.604555579043847,509.4193548387097,6.235232652233837,512.1290322580645,6.240527338413214,15.803452,12807.257,6.5351076,7.3984327,16985.664,17787.607,337129.43592552026,462393.65160848736,0.0,0.0
1950-04-01,562.0,6.333279628139691,1114.0666666666666,7.016669472839261,187.63333333333333,5.239805095480368,482.8,6.181671598175927,21.223812,19.503906,11.123133,12.650995,1537.7246,1982.0273,339945.41073384444,462987.7227926078,0.0,0.0
1950-05-01,230.32258064516128,5.443813189397429,1002.4193548387096,6.911168801119359,133.74193548387098,4.903361360012029,131.5483870967742,4.886947764398264,22.747105,455.6123,13.476612,14.557743,3312.6826,2678.1475,342670.54764512595,463562.6303901437,0.0,0.0
1950-06-01,116.3,4.76473475565943,1246.6,7.128976984733648,101.16666666666667,4.626605466708156,364.1,5.900171288661591,28.026455,2699.2764,18.907764,19.745235,10311.156,1954.4883,345486.5224534502,464156.7015742642,0.0,0.0
1950-07-01,220.19354838709677,5.399038102799218,1092.0,6.996681488176539,310.2258064516129,5.74051871448182,265.35483870967744,5.584829399932282,30.871958,48564.98,20.76939,22.071728,57241.906,89116.01,348211.65936473163,464731.60917180014,0.0,0.0
1950-08-01,214.06451612903226,5.370938058132913,1137.5483870967741,7.037509385344427,194.29032258064515,5.274487285096518,465.4516129032258,6.14515429122761,30.895485,14219.122,19.814867,21.69327,26960.766,24260.555,351027.6341730559,465325.68035592063,0.0,0.0
1950-09-01,176.13333333333333,5.176902744657603,1163.7333333333333,7.060247441372234,152.46666666666667,5.033483388179618,312.1,5.74652262833236,26.487982,17918.186,16.067724,17.623232,32310.393,23583.125,353843.60898138006,465919.75154004106,0.0,0.0
1950-10-01,115.51612903225806,4.75802971005173,619.258064516129,6.430135624528705,154.74193548387098,5.048200377732276,122.06451612903226,4.812708739233411,24.537222,19.009766,15.534519,16.38169,2467.0234,717.37695,356568.74589266157,466494.659137577,0.0,0.0
1950-11-01,133.2,4.8993312245375815,253.0,5.537334267018537,204.9,5.327390614033744,207.8,5.341376856008484,17.299393,6366.5605,8.278406,9.361095,7086.1094,6241.3477,359384.72070098575,467088.7303216975,0.0,0.0
1950-12-01,152.19354838709677,5.031702144063976,287.258064516129,5.66385613626389,227.32258064516128,5.430759456420263,231.61290322580646,5.449375712431613,13.8136015,312.18652,5.023872,6.3570213,310.21582,892.42773,362109.85761226725,467663.6379192334,0.0,0.0
1951-01-01,168.90322580645162,5.135229014998243,57.16129032258065,4.063220018718171,249.03225806451613,5.521589941796365,204.03225806451613,5.32316732317146,10.174266,59443.07,1.6954125,2.3079867,45226.18,41646.336,364925.83242059144,468257.70910335385,0.0,0.0
1951-02-01,191.53571428571428,5.260281665276465,56.214285714285715,4.046803617453101,262.0357142857143,5.572289818721527,195.42857142857142,5.280298861045359,12.208687,9027.109,3.0886657,3.905199,18559.06,22111.316,367741.8072289157,468851.78028747434,0.0,0.0
1951-03-01,243.38709677419354,5.498753430380768,768.9032258064516,6.646264826178397,261.0,5.568344503761097,308.19354838709677,5.733967450994599,14.588883,9889.498,5.184053,5.950288,19510.623,11777.971,370285.2683461117,469388.3607118412,0.0,0.0
1951-04-01,328.8333333333333,5.798587476374511,633.6333333333333,6.453047404295521,207.36666666666667,5.339299348269657,169.2,5.136974216139274,18.730135,33737.008,9.048062,10.259769,41235.62,52744.254,373101.24315443594,469982.4318959617,0.0,0.0
1951-05-01,373.1290322580645,5.92460074395124,402.4516129032258,6.000056562063761,263.19354838709677,5.5766819723619685,344.2258064516129,5.844198714386104,23.759533,8216.129,13.784748,15.060916,7949.047,14893.556,375826.3800657174,470557.3394934976,0.0,0.0
1951-06-01,118.46666666666667,4.783037392432666,1242.6666666666667,7.125819284553049,94.56666666666666,4.559824084221215,94.06666666666666,4.554578399872031,27.236595,0.0,17.845154,18.831106,0.0,0.0,378642.35487404163,471151.41067761806,0.0,0.0
1951-07-01,112.3225806451613,4.730238447780681,1404.0,7.247792581767846,94.45161290322581,4.5586194479150635,93.96774193548387,4.55353727536362,32.588875,49201.875,22.90048,24.335075,38833.47,31268.557,381367.49178532313,471726.318275154,0.0,0.0
1951-08-01,1063.5483870967741,6.970305938534646,982.741935483871,6.8913636019687825,1184.483870967742,7.077906300155837,111.80645161290323,4.72567353257823,30.026815,205471.98,20.68887,21.365938,103451.59,135860.53,384183.4665936473,472320.3894592745,0.0,0.0
1951-09-01,247.6,5.515845179076611,10.326666666666666,2.427159827575676,279.6,5.6369301676683605,993.5666666666667,6.902307131408411,28.029972,7449.3916,18.26346,19.584892,19265.482,8431.178,386999.4414019715,472914.4606433949,0.0,0.0
1951-10-01,154.1290322580645,5.044257236792516,4.406451612903226,1.6875929835628365,221.70967741935485,5.405869028278118,552.3870967741935,6.316057750807404,21.742842,27620.686,12.509479,12.674833,35403.504,41867.836,389724.578313253,473489.3682409309,0.0,0.0
1951-11-01,217.06666666666666,5.384800826436174,1.3966666666666667,0.8740788830648456,280.26666666666665,5.639303211022129,283.1,5.649326288860142,14.436739,33507.42,5.6325655,5.9867554,25466.898,28877.93,392540.5531215772,474083.4394250513,0.0,0.0
1951-12-01,923.1290322580645,6.828851707193122,297.8354838709677,5.69989320079614,1730.1612903225807,7.456547728375938,201.63225806451615,5.311392799596995,10.133722,31484.994,1.4681485,1.4341264,64923.04,71412.92,395265.6900328587,474658.34702258726,0.0,0.0
1952-01-01,6245.290322580645,8.739743018123773,3.019354838709677,1.3911214018682065,2255.1935483870966,7.721434401662741,131.26451612903224,4.884803827505328,9.427525,32862.504,2.6473546,1.7805902,78711.03,57594.83,398081.6648411829,475252.41820670775,0.0,0.0
1952-02-01,724.8620689655172,6.587360009124054,1.7482758620689656,1.0109737558096954,416.1034482758621,6.03333426843284,601.7241379310345,6.4014596093486125,11.403539,10639.282,2.1647906,3.023153,14630.351,11285.776,400897.6396495071,475846.4893908282,0.0,0.0
1952-03-01,2258.8064516129034,7.723034447719696,3.8483870967741933,1.5786460922737824,1864.5806451612902,7.531327621510424,900.1161290322581,6.803634138350869,11.645839,89926.33,1.9609922,2.646434,63740.59,79146.36,403531.9386637459,476402.2334017796,0.0,0.0
1952-04-01,5183.666666666667,8.55346083058678,3.4866666666666664,1.5011100355484719,2473.766666666667,7.813901394464244,1928.9333333333334,7.565240738987996,18.53086,46090.81,9.578169,10.244763,44686.375,56897.867,406347.9134720701,476996.30458590004,0.0,0.0
1952-05-01,2251.6129032258063,7.7198461117450226,241.23870967741934,5.489923643606014,312.61290322580646,5.748159433120255,1038.9354838709678,6.9469139554717305,25.236187,128.78125,15.153289,15.942112,2104.919,1526.4424,409073.05038335157,477571.21218343603,0.0,0.0
1952-06-01,672.4666666666667,6.5124385019257875,346.12666666666667,5.849689746959814,107.73333333333333,4.688898401518804,1731.6666666666667,7.457416926533326,27.955172,5327.8633,19.109034,19.009104,15998.3955,6902.2236,411889.02519167576,478165.28336755646,0.0,0.0
1952-07-01,236.1290322580645,5.468604432888942,1041.3225806451612,6.949206752758102,126.54838709677419,4.848495799245416,1118.1290322580646,7.020306011993123,31.144737,35570.8,21.181482,22.148798,42920.824,45054.41,414614.16210295726,478740.1909650924,0.0,0.0
1952-08-01,433.5806451612903,6.074381531996962,1355.8064516129032,7.212889020047636,211.74193548387098,5.360079860666269,783.4516129032259,6.664984891371217,31.739449,38298.297,21.15338,22.630749,50179.508,49995.156,417430.1369112815,479334.2621492129,0.0,0.0
1952-09-01,232.2,5.451896454476337,1017.6666666666666,6.9262498616183015,270.1,5.60248775650462,753.6666666666666,6.626276150654964,29.453096,15159.724,18.70552,19.977625,24729.572,48073.67,420246.1117196057,479928.3333333333,0.0,0.0
1952-10-01,150.83870967741936,5.022818836915996,63.91612903225807,4.173096114132018,187.70967741935485,5.2402097357407555,588.3548387096774,6.379028444886906,24.65702,0.0,14.408607,15.859223,0.0,0.0,422971.2486308872,480503.24093086924,0.0,0.0
1952-11-01,237.36666666666667,5.47381010438624,1.3633333333333333,0.8600730518759264,298.56666666666666,5.702336985996218,219.46666666666667,5.395746511879583,13.263708,83719.61,3.9122624,4.5480256,62657.156,62064.344,425787.2234392114,481097.31211498973,0.0,0.0
1952-12-01,225.29032258064515,5.421818788051415,0.041935483870967745,0.04108002574346466,326.9032258064516,5.7927185215773,318.258064516129,5.765999755411545,9.9435835,31375.318,1.1194937,2.1743968,19961.383,32753.46,428512.3603504929,481672.21971252566,0.0,0.0
1953-01-01,257.48387096774195,5.554833297292924,0.0,0.0,412.06451612903226,6.023603794148479,372.7741935483871,5.923651854511916,12.286891,8044.9766,4.0830407,5.283234,9767.373,9513.947,431328.33515881706,482266.29089664615,0.0,0.0
1953-02-01,215.78571428571428,5.37890937387834,278.89285714285717,5.6344068768776605,243.71428571428572,5.500091349268807,227.10714285714286,5.429815443386385,11.523745,22956.332,2.2086594,3.6634986,16408.764,8563.356,434144.3099671413,482860.3620807666,0.0,0.0
1953-03-01,1157.4193548387098,7.054811729743519,968.8709677419355,6.8771630397026335,314.61290322580646,5.754516472881862,177.90322580645162,5.186845021690577,15.59433,26401.742,6.072284,6.974607,48060.22,19892.838,436687.7710843374,483396.94250513345,0.0,0.0
1953-04-01,598.1,6.395428529089879,1010.1,6.918794126097353,176.3,5.177843213080163,150.0,5.017279836814924,18.352417,2505.5127,9.267838,9.9154625,18233.828,24570.277,439503.74589266157,483991.01368925394,0.0,0.0
1953-05-01,349.93548387096774,5.860602399935936,769.5806451612904,6.647144315293826,161.0,5.087596335232384,109.58064516129032,4.7057450752325245,20.346828,2747.1162,11.305544,11.924542,3046.1162,5892.1934,442228.882803943,484565.9212867899,0.0,0.0
1953-06-01,200.7,5.3067814449601665,1490.5666666666666,7.307582300687479,101.16666666666667,4.626605466708156,394.1333333333333,5.979223260685628,28.220682,176.77832,19.497852,19.723179,6238.0215,428.86328,445044.85761226725,485159.9924709103,0.0,0.0
1953-07-01,288.5483870967742,5.668322423277331,1497.6129032258063,7.312295228079854,429.51612903225805,6.064984788978405,436.2903225806452,6.0805973282417956,32.284237,63438.57,22.212254,23.56942,71521.66,89380.99,447769.99452354875,485734.9000684463,0.0,0.0
1953-08-01,234.74193548387098,5.462737713012751,1576.4516129032259,7.363565920666471,418.2903225806452,6.038563573969148,590.7096774193549,6.3830161048292045,31.026741,36482.76,20.394112,21.415577,34094.984,73996.016,450585.96933187294,486328.9712525667,0.0,0.0
1953-09-01,103.53333333333333,4.649505999808143,1338.7333333333333,7.200225868165715,181.83333333333334,5.2085749910471755,252.66666666666666,5.536021069193576,28.712837,2.584961,18.604286,19.693903,382.55176,254.75781,453401.9441401971,486923.0424366872,0.0,0.0
1953-10-01,101.12903225806451,4.626237035955811,395.8741935483871,5.983619337640827,163.8709677419355,5.105163154283133,306.06451612903226,5.727057875766159,21.620209,1158.4326,12.329899,12.828784,2801.872,3216.497,456127.0810514786,487497.95003422315,0.0,0.0
1953-11-01,139.43333333333334,4.944732880316861,317.06666666666666,5.762261004413897,201.46666666666667,5.310575263943539,52.766666666666666,3.9846536964630537,15.968573,3150.9492,7.3803873,8.163303,14596.18,16193.4,458943.0558598029,488092.0212183436,0.0,0.0
1953-12-01,151.7741935483871,5.028960972078695,537.258064516129,6.288338118976873,240.51612903225808,5.486936257745539,53.0,3.9889840465642745,9.438202,3599.919,0.4852875,2.0033915,10268.303,6319.462,461668.1927710843,488666.9288158795,0.0,0.0
1954-01-01,164.48387096774192,5.108873733679669,143.40322580645162,4.972609565589065,253.06451612903226,5.53758823527387,51.83870967741935,3.9672440599278684,10.664541,43946.24,2.5544703,3.0867462,31159.836,50884.227,464484.1675794085,489261.0,0.0,0.0
1954-02-01,186.25,5.232444622397328,360.76071428571424,5.89098298300171,253.53571428571428,5.539441157326666,50.035714285714285,3.9325256677546636,15.715718,18493.703,6.236922,7.3053255,9466.047,21574.93,467300.14238773275,488408.5,0.0,0.0
1954-03-01,2215.3870967741937,7.70363371527177,892.1935483870968,6.7948032969071095,1948.967741935484,7.5755681088237745,92.74193548387096,4.540545639645082,14.122022,55486.0,5.1011405,5.5080237,96744.41,82143.31,469843.60350492876,487638.5,0.0,0.0
1954-04-01,977.8333333333334,6.886361386294465,785.8666666666667,6.668058814326859,625.0,6.439350371100098,987.6666666666666,6.896357234029768,21.532228,71.69238,12.03391,12.851443,514.10547,1871.4844,472659.578313253,486786.0,0.0,0.0
1954-05-01,366.3225806451613,5.906240428325459,728.3225806451613,6.59211613159117,129.51612903225808,4.871496813242545,173.8709677419355,5.1640483747751915,24.690071,5089.549,15.094036,16.342567,16786.701,11531.372,475384.7152245345,485961.0,0.0,0.0
1954-06-01,130.76666666666668,4.88103268163453,1096.6666666666667,7.000941993708254,99.76666666666667,4.612807613117303,876.7,6.777304849598072,27.979666,5485.6787,18.862766,19.560404,15986.541,19816.293,478200.6900328587,485108.5,0.0,0.0
1954-07-01,354.2903225806452,5.872935265337281,853.8387096774194,6.7509128074891676,298.51612903225805,5.7021682693016595,1090.9032258064517,6.99567753132141,32.284405,60571.914,22.203686,23.657522,60074.414,69026.77,480925.8269441402,484283.5,0.0,0.0
1954-08-01,680.0,6.523562306149512,1263.741935483871,7.14262337678,339.7096774193548,5.831030728781732,637.2903225806451,6.458793230907293,30.263714,24997.63,19.57406,21.176409,73406.96,48228.023,483741.8017524644,483431.0,0.0,0.0
1954-09-01,282.8333333333333,5.648387211434633,992.8333333333334,6.901569519895051,252.93333333333334,5.537071765376394,512.6,6.2414447523757515,29.054071,29143.57,18.723259,19.600393,35128.812,38004.844,486557.7765607886,482578.5,0.0,0.0
1954-10-01,138.51612903225808,4.938180214880833,398.80645161290323,5.990980559036907,198.4516129032258,5.295571665073423,61.096774193548384,4.128694042236738,23.08892,2447.7725,13.948228,14.60539,6773.132,11731.395,489282.9134720701,481753.5,0.0,0.0
1954-11-01,139.03333333333333,4.941880489507227,293.96666666666664,5.686862355605195,215.06666666666666,5.375587002039337,59.6,4.104294893075269,17.067251,383.94238,8.02462,9.339566,3450.4297,3314.6758,492098.8882803943,480901.0,0.0,0.0
1954-12-01,148.48387096774192,5.0071885005071755,604.7096774193549,6.406400791107665,239.19354838709677,5.481445049947516,60.16129032258065,4.1135144783298205,11.388429,1548.8877,2.3939939,3.3101425,10347.667,9623.88,494824.02519167576,480076.0,0.0,0.0
1955-01-01,171.16129032258064,5.148431771848799,4.812903225806451,1.7600801406890911,284.83870967741933,5.655427699562156,70.61290322580645,4.271275270381179,8.3985815,90319.58,-0.38969532,0.0106474105,49199.04,60018.477,497640.0,479223.5,0.0,0.0
1955-02-01,172.71428571428572,5.157411913470799,221.35714285714286,5.4042848408263495,267.64285714285717,5.593382828855078,66.32142857142857,4.209478589706907,9.843398,1982.918,0.23036718,1.3359231,14802.864,19129.145,500455.9748083242,478371.0,0.0,0.0
1955-03-01,233.09677419354838,5.4557345947929905,908.7741935483871,6.813196429761514,362.06451612903226,5.894580548855687,489.51612903225805,6.195458161303236,14.961555,244.96289,5.760475,6.5820866,1826.5908,2642.1582,502999.43592552026,477601.0,0.0,0.0
1955-04-01,211.5,5.358941988364472,1169.3333333333333,7.065043887500322,178.73333333333332,5.191474270929987,213.93333333333334,5.370327902524309,17.724072,1425.169,8.40988,9.162467,4394.749,7554.3857,505815.4107338445,476748.5,0.0,0.0
1955-05-01,154.93548387096774,5.0494423567782825,934.258064516129,6.840822496036446,135.25806451612902,4.914550620900951,146.93548387096774,4.996776258932703,22.695929,267.02148,13.62794,14.444123,3983.9277,4168.787,508540.54764512595,475923.5,0.0,0.0
1955-06-01,129.0,4.867534450455582,1318.3666666666666,7.184907102460737,316.3333333333333,5.759952746123256,523.9333333333333,6.263271270401472,27.885778,7568.7734,18.026468,19.013512,26435.402,31233.004,511356.52245345013,475071.0,0.0,0.0
1955-07-01,224.67741935483872,5.419106631653347,1231.9258064516127,7.117145328159714,331.5806451612903,5.806882372525859,478.9032258064516,6.173584470672098,29.646791,103855.95,20.496418,21.309206,65143.26,72863.125,514081.65936473163,474246.0,0.0,0.0
1955-08-01,1615.4516129032259,7.387988663468624,1030.7709677419355,6.939031990928673,841.1935483870968,6.736009855269962,176.38709677419354,5.1783343320226685,29.77087,98916.47,20.069113,21.800453,86702.38,96090.45,516897.6341730559,473393.5,0.0,0.0
1955-09-01,258.6666666666667,5.559398757202638,1504.3666666666666,7.316791779846094,141.63333333333333,4.9602772347546615,219.83333333333334,5.397408269192268,28.112293,776.89355,18.160393,19.181812,2546.7705,897.98145,519713.60898138006,472541.0,0.0,0.0
1955-10-01,138.96774193548387,4.9414119813132045,434.2129032258065,6.075835344058568,182.70967741935485,5.213356671396136,117.48387096774194,4.774776841334521,24.03501,5437.672,14.195684,15.067075,11536.81,8977.587,522438.7458926615,471716.0,0.0,0.0
1955-11-01,153.46666666666667,5.039978323330166,0.5399999999999999,0.43178241642553783,220.9,5.402226829938548,173.97333333333333,5.164633581359976,14.7738695,5784.573,6.409311,7.2171173,18676.105,24053.668,525254.7207009858,470863.5,0.0,0.0
1955-12-01,187.51612903225808,5.239183568385444,5.980645161290322,1.9431413424871802,283.64516129032256,5.651243356448192,379.16129032258067,5.940595610885086,12.653305,8628.598,4.49,4.9388843,27256.16,19112.855,527979.8576122673,470038.5,0.0,0.0
1956-01-01,225.3548387096774,5.422103850767143,80.93548387096774,4.405932155527436,250.03225806451613,5.525581449059352,107.87096774193549,4.690163398821484,12.67965,16375.152,4.415991,4.8834014,38743.64,24300.75,530795.8324205915,469186.0,0.0,0.0
1956-02-01,388.0689655172414,5.963756617151972,142.91379310344828,4.969214461304317,243.27586206896552,5.49829816891625,91.6896551724138,4.529256871656566,9.58988,14649.403,-0.07048281,1.6063145,32074.094,12520.131,533611.8072289156,468333.5,0.0,0.0
1956-03-01,735.8064516129032,6.602325241163488,1011.3548387096774,6.920034419526725,205.09677419354838,5.328345836117197,499.16129032258067,6.214930627049403,15.810315,0.41601562,6.50192,7.72642,494.87012,701.5127,536246.1062431545,467536.0,0.0,0.0
1956-04-01,644.5333333333333,6.470076848509321,884.7333333333333,6.7864159271229765,185.73333333333332,5.229681574157898,253.6,5.539693686123306,18.476086,2565.3643,8.7608595,9.795535,19369.65,16315.771,539062.0810514786,466683.5,0.0,0.0
1956-05-01,371.2903225806452,5.919673986935258,800.7741935483871,6.686827014043627,117.2258064516129,4.7725964098356055,267.16129032258067,5.591588629045942,24.607063,262.1494,15.070275,16.159079,4381.5947,908.8545,541787.2179627601,465858.5,0.0,0.0
1956-06-01,120.63333333333334,4.801011054774293,1441.2333333333333,7.273948117052432,86.8,4.475061500641071,478.9,6.1735777488642,30.262947,3129.2627,21.336477,21.664736,5848.0674,18183.268,544603.1927710844,465006.0,0.0,0.0
1956-07-01,138.2258064516129,4.936097121892879,1653.8064516129032,7.411439333306332,205.3548387096774,5.329597204964991,454.9032258064516,6.122280562883004,31.30886,26125.688,21.132505,22.518114,52633.54,49167.6,547328.3296823658,464181.0,0.0,0.0
1956-08-01,187.03225806451613,5.236613533560403,1495.4193548387098,7.310830436658394,189.16129032258064,5.247872608486325,309.16129032258067,5.737092453537734,30.04597,21698.918,19.666553,20.855076,34249.64,26628.416,550144.30449069,463328.5,0.0,0.0
1956-09-01,77.93333333333334,4.368603614341741,1459.7666666666667,7.286716691033442,98.53333333333333,4.600492596436981,140.93333333333334,4.95535746379127,29.960777,1208.415,19.830294,21.356129,2460.163,848.6836,552960.2792990142,462476.0,0.0,0.0
1956-10-01,85.45161290322581,4.459584869019756,291.06129032258065,5.676963678607704,157.96774193548387,5.068701300728209,104.29032258064517,4.656721511598851,21.146265,16793.096,12.580572,12.898639,18612.21,19865.418,555685.4162102957,461651.0,0.0,0.0
1956-11-01,122.26666666666667,4.814350030284915,94.36999999999999,4.557764063590821,210.73333333333332,5.355327621264816,99.73333333333333,4.612476761170529,14.006288,96.93945,3.8945625,5.948889,445.58203,184.65918,558501.39101862,460798.5,0.0,0.0
1956-12-01,127.35483870967742,4.854798605941783,365.73225806451615,5.904632039750724,231.09677419354838,5.447154414836322,101.61290322580645,4.630963687263998,11.100317,875.1045,1.70025,3.2616515,7184.7188,7306.582,561226.5279299014,459973.5,0.0,0.0
1957-01-01,764.0,6.639875833826536,2.2838709677419353,1.1890228996312762,1350.516129032258,7.208982299816403,53.26129032258064,3.99381108731259,11.293172,85187.23,3.1021173,2.8318212,103641.71,124611.5,564042.5027382256,459121.0,0.0,0.0
1957-02-01,925.2142857142857,6.831105617933626,0.38571428571428573,0.3262157364540238,2239.0,7.7142311448490855,135.57142857142858,4.916847763996088,15.715466,13638.935,7.463314,7.5563393,18692.18,24334.504,566858.4775465499,458268.5,0.0,0.0
1957-03-01,760.483870967742,6.635268991503868,62.12903225806452,4.14518076291093,589.1290322580645,6.380341211731164,872.258064516129,6.77223111870428,15.739635,21391.812,6.1209764,7.371749,29961.209,22842.055,569401.9386637459,457498.5,0.0,0.0
1957-04-01,616.7333333333333,6.426056864874384,465.1333333333333,6.144471716233161,175.03333333333333,5.170673371044778,340.4,5.83305481036034,18.535742,11321.992,8.46475,9.571066,10845.315,11782.036,572217.9134720701,456646.0,0.0,0.0
1957-05-01,499.93548387096774,6.216477318084043,1.067741935483871,0.7264571594414782,200.96774193548387,5.308107991260164,677.258064516129,6.51952784165063,21.76961,11911.213,12.24708,12.446411,20836.443,33007.637,574943.0503833515,455821.0,0.0,0.0
1957-06-01,319.93333333333334,5.771233417240807,907.9333333333333,6.81227175082052,175.2,5.171619713502079,861.6,6.759951084213743,30.065184,6825.8926,19.747213,20.803482,14477.777,19655.86,577759.0251916758,454968.5,0.0,0.0
1957-07-01,186.90322580645162,5.235927073948755,1201.1290322580646,7.091849457302212,194.2258064516129,5.2741568704231,688.5483870967741,6.536036871851226,32.790424,33786.14,21.98275,23.2741,52079.984,43481.52,580484.1621029573,454143.5,0.0,0.0
1957-08-01,1048.483870967742,6.956053770841253,1340.6451612903227,7.201651872204157,322.4193548387097,5.7789497933383025,406.9032258064516,6.01102995461892,30.927626,28313.395,19.985893,21.522152,83644.82,67974.875,583300.1369112815,453291.0,0.0,0.0
1957-09-01,351.8333333333333,5.86599580190681,1230.9,7.116312971967928,136.33333333333334,4.922411060681417,312.8666666666667,5.748968267277958,28.083986,264.5,17.35151,19.115261,3208.1875,973.6455,586116.1117196057,452438.5,0.0,0.0
1957-10-01,222.90322580645162,5.411213930854437,65.31612903225806,4.1944331410936755,207.58064516129033,5.340325753800232,270.2258064516129,5.6029517080716404,20.745626,85823.234,11.480689,11.938583,57319.445,66682.17,588841.2486308871,451613.5,0.0,0.0
1957-11-01,363.1666666666667,5.897611638301636,0.42,0.35065687161316933,973.3666666666667,6.881787687284556,126.1,4.844974178195408,12.800007,9159.986,4.038431,4.8258696,19564.354,42569.164,591657.2234392114,450761.0,0.0,0.0
