Time,Temp_Salt,Temp_Verde,Precip_Salt,Precip_Verde
1978-08-01,20.15877,21.88567,48018.203,32725.516
1978-09-01,17.578138,18.754005,19323.707,16581.2
1978-10-01,13.933505,15.359717,34800.98,21032.615
1978-11-01,6.422975,6.833155,101644.56,111316.664
1978-12-01,0.59351873,0.95706487,90068.89,85937.55
1979-01-01,-0.3956422,-0.19309305,94356.734,88559.04
1979-02-01,2.6176312,2.7563848,25409.809,27814.227
1979-03-01,5.0583515,5.9214168,59438.406,68596.8
1979-04-01,9.650657,10.198571,8979.332,7531.3438
1979-05-01,13.079432,14.363426,37864.207,32746.729
1979-06-01,18.689236,19.74216,13465.15,5271.2227
1979-07-01,21.908146,23.36373,24077.578,22973.055
1979-08-01,19.623396,21.079704,46808.723,57837.223
1979-09-01,19.510845,21.019133,9740.674,5081.9424
1979-10-01,14.007396,14.711927,12692.869,16595.46
1979-11-01,4.31045,5.4478416,16302.361,10631.206
1979-12-01,3.6419141,4.6386456,22095.809,20178.275
1980-01-01,3.3609939,4.2134857,102564.664,128584.91
1980-02-01,4.9652596,6.092103,116977.734,136465.62
1980-03-01,5.0825844,5.6840568,50144.395,51820.125
1980-04-01,9.259259,10.316118,14174.325,26476.863
1980-05-01,12.111857,12.554233,7904.4893,17235.73
1980-06-01,19.837843,20.073963,1848.5752,1918.126
1980-07-01,22.62095,24.070292,55683.812,50379.203
1980-08-01,20.484522,22.366426,56074.797,32853.703
1980-09-01,18.122171,19.51353,24306.492,12716.867
1980-10-01,11.709978,13.255265,15998.348,17058.209
1980-11-01,6.647561,8.187537,4603.0693,152.2959
1980-12-01,5.602725,6.8246145,19880.018,15192.193
1981-01-01,4.423723,5.4072614,16729.02,12676.575
1981-02-01,4.921633,5.919959,24961.812,25326.531
1981-03-01,5.129145,6.3995986,66973.3,64291.22
1981-04-01,11.561526,12.696893,19132.027,22161.527
1981-05-01,14.206377,15.298571,11467.123,13286.353
1981-06-01,21.04068,22.658913,15521.3955,13848.844
1981-07-01,22.141731,24.01155,49960.25,50513.992
1981-08-01,21.260933,22.823036,39061.61,63091.32
1981-09-01,18.046204,19.232012,27389.496,40003.406
1981-10-01,11.615496,11.803227,27550.79,40570.758
1981-11-01,7.766797,8.66286,31379.025,51160.605
1981-12-01,4.4550967,5.0608635,1111.919,2023.0361
1982-01-01,2.0932374,2.3567057,67517.13,66126.625
1982-02-01,4.033411,5.038128,46343.43,60142.34
1982-03-01,5.81855,6.389616,55073.15,84476.516
1982-04-01,9.766917,10.403498,4741.508,9944.177
1982-05-01,13.313151,14.532762,24825.16,30080.133
1982-06-01,17.853785,18.787724,2263.0957,28.330078
1982-07-01,21.297087,22.723997,48888.71,24437.387
1982-08-01,20.828163,22.72346,75521.7,66741.516
1982-09-01,18.27799,18.930834,33415.92,34238.29
1982-10-01,10.958392,11.6962805,1752.8555,4703.826
1982-11-01,5.9877,6.408693,69985.59,79431.06
1982-12-01,1.8738781,2.481233,63750.523,73921.85
1983-01-01,2.708775,3.7093875,45759.89,31843.02
1983-02-01,3.5839813,4.795121,38120.367,52863.355
1983-03-01,5.3008533,6.2336516,83871.7,93818.14
1983-04-01,6.4243217,7.24839,19105.02,28550.83
1983-05-01,13.279573,14.541417,3197.6719,2039.8975
1983-06-01,17.829811,19.067966,1861.6318,343.9287
1983-07-01,21.641813,23.21817,55551.33,45233.9
1983-08-01,20.665092,22.194021,55741.43,74845.85
1983-09-01,19.56271,20.807796,72002.44,125082.414
1983-10-01,12.44962,13.368029,55241.67,23379.162
1983-11-01,5.803284,6.6482997,42207.14,30460.684
1983-12-01,3.3482609,4.2597117,43871.78,50833.29
1984-01-01,2.4019344,4.0042973,13956.09,8201.173
1984-02-01,3.0675156,4.4911547,864.0869,2373.0264
1984-03-01,6.543911,7.8194404,11546.9795,10960.622
1984-04-01,8.539566,9.923251,16706.56,10036.104
1984-05-01,16.78827,18.621511,5186.994,3784.9844
1984-06-01,18.94905,19.989302,16234.661,11299.832
1984-07-01,21.399046,23.226995,55112.023,77454.305
1984-08-01,20.089003,21.910881,79184.766,74660.55
1984-09-01,18.188248,19.84336,55964.85,38707.918
1984-10-01,9.475294,10.38377,60680.547,16826.172
1984-11-01,6.019808,6.3187337,20350.912,33131.527
1984-12-01,2.552372,2.3956625,90039.8,105133.56
1985-01-01,1.4877375,2.1543953,51393.457,49472.703
1985-02-01,1.9445485,3.2913203,32545.742,32665.86
1985-03-01,5.920436,6.2622504,42975.14,43709.113
1985-04-01,11.03404,12.496937,30003.361,30574.236
1985-05-01,14.644896,15.85751,3723.1543,6785.9414
1985-06-01,20.247595,21.912205,6093.749,2162.8066
1985-07-01,22.463,24.262817,47340.664,56357.4
1985-08-01,21.078468,23.185328,35316.676,15098.79
1985-09-01,15.954214,16.849878,63851.402,43429.383
1985-10-01,11.918389,13.323197,35444.164,31248.46
1985-11-01,5.505044,5.825625,51320.367,97408.16
1985-12-01,2.718411,4.165628,10282.003,5933.9297
1986-01-01,5.465136,6.8462753,5685.4453,5363.01
1986-02-01,4.861059,6.1314774,45763.223,37194.945
1986-03-01,8.063501,9.267516,49198.35,62357.664
1986-04-01,10.71695,11.430961,6296.426,14662.924
1986-05-01,14.556638,15.894596,5291.0293,6506.8564
1986-06-01,19.837992,21.315105,16402.758,15703.509
1986-07-01,20.645575,22.110117,43747.016,63777.508
1986-08-01,21.441273,22.902773,69982.13,73961.53
1986-09-01,16.2185,16.329954,25742.188,52193.914
1986-10-01,10.686225,11.475854,36287.66,34869.3
1986-11-01,6.2764235,7.4320903,54044.29,18980.393
1986-12-01,2.4082313,3.2222676,37206.555,40235.758
1987-01-01,1.1565015,1.8943921,38905.89,44880.297
1987-02-01,2.8511267,3.8910136,49592.125,52188.895
1987-03-01,4.254403,5.311382,26449.707,31539.242
1987-04-01,11.063379,12.723209,9488.431,7902.4717
1987-05-01,13.366558,15.122464,18724.525,21873.23
1987-06-01,19.440418,21.418625,11297.113,9875.747
1987-07-01,20.740696,22.02811,38522.77,29929.65
1987-08-01,20.172716,21.799997,48983.133,54125.094
1987-09-01,17.002264,18.889294,17154.824,19572.604
1987-10-01,14.191097,15.317861,27858.184,67501.305
1987-11-01,5.5986905,6.371041,37086.117,65613.086
1987-12-01,0.78321564,1.6668866,38926.637,35252.836
1988-01-01,1.3236984,2.660618,35271.266,38675.195
1988-02-01,5.0259156,6.0275583,22973.84,33622.457
1988-03-01,6.310842,7.3454847,3712.6152,2117.874
1988-04-01,9.818773,10.955994,51629.344,72290.625
1988-05-01,14.451252,15.103482,3019.7002,786.53613
1988-06-01,20.104454,21.54867,16202.369,14978.115
1988-07-01,22.26712,23.973082,48494.305,41479.47
1988-08-01,20.493406,22.021965,106602.93,96863.81
1988-09-01,16.608656,17.902393,18147.746,8608.602
1988-10-01,14.611693,16.244003,22558.025,14305.892
1988-11-01,6.3856783,7.3823724,17032.516,24284.156
1988-12-01,1.754425,2.4173281,17395.328,12152.283
1989-01-01,1.1339422,2.004121,41678.203,44907.293
1989-02-01,4.59382,5.0924087,16300.142,13195.091
1989-03-01,8.639206,10.300545,32465.605,31903.908
1989-04-01,13.3062,14.737089,1279.1406,46.80957
1989-05-01,15.590111,16.714024,4733.8994,9703.256
1989-06-01,19.667294,20.995111,103.47754,356.62988
1989-07-01,22.783688,24.539627,43968.164,50238.508
1989-08-01,20.377926,21.949608,41827.625,42345.367
1989-09-01,18.407595,19.564022,8704.117,3766.4482
1989-10-01,12.049107,13.307389,27818.414,19731.031
1989-11-01,6.846267,8.336211,3246.796,460.88477
1989-12-01,2.7672813,3.9305272,11035.242,18868.975
1990-01-01,1.7782062,2.18938,16515.984,37885.652
1990-02-01,2.0605266,3.3081474,30887.287,43462.953
1990-03-01,6.7255907,8.028315,24892.918,32162.223
1990-04-01,11.027544,12.199451,16384.664,29522.148
1990-05-01,13.7406435,14.725073,9062.742,12653.226
1990-06-01,21.8858,22.266325,3180.9844,6040.0127
1990-07-01,21.459631,23.135065,62108.633,85927.56
1990-08-01,19.494003,21.252687,55976.52,56317.81
1990-09-01,18.396698,19.7489,47143.875,64673.555
1990-10-01,12.605613,13.875146,8168.0947,10255.848
1990-11-01,6.690753,7.605248,35459.67,18978.367
1990-12-01,0.40275937,0.39450964,70111.64,28171.396
1991-01-01,1.8901765,3.0192049,32472.328,31106.248
1991-02-01,5.8248124,7.4758897,31025.023,30309.152
1991-03-01,3.548675,4.428201,96153.11,132894.58
1991-04-01,9.025836,9.909251,334.76465,0.0
1991-05-01,13.324356,13.853486,1528.4414,529.09375
1991-06-01,17.39975,18.298693,7543.456,9194.376
1991-07-01,21.688135,23.601814,25836.96,27198.037
1991-08-01,20.88117,22.819586,67480.79,40796.895
1991-09-01,17.597506,19.321852,29206.062,32299.18
1991-10-01,13.643358,14.865051,16924.938,19546.246
1991-11-01,5.42435,6.887882,47377.137,49494.61
1991-12-01,2.1192672,3.1616294,49556.184,52566.414
1992-01-01,0.39194688,2.4304385,36682.152,41628.008
1992-02-01,4.3827705,5.8539786,34908.64,60124.23
1992-03-01,6.1817045,7.022445,58055.254,87420.2
1992-04-01,11.906666,13.1880455,9840.345,10143.637
1992-05-01,13.913681,15.827342,49782.34,56588.31
1992-06-01,18.004263,19.283796,12511.037,9104.638
1992-07-01,20.844437,22.50915,44559.234,43190.355
1992-08-01,20.064941,22.009424,94026.39,116417.984
1992-09-01,18.238213,19.571148,16856.492,3380.5107
1992-10-01,13.53185,14.499176,18383.098,28266.963
1992-11-01,3.6589015,5.048498,10383.197,4497.869
1992-12-01,0.97495,1.1868641,95955.45,98412.28
1993-01-01,3.0915437,3.8377612,141530.66,174045.97
1993-02-01,3.206411,4.280012,85617.25,131312.97
1993-03-01,7.144514,8.656423,30851.518,36202.746
1993-04-01,10.835201,12.128928,2992.2598,697.35645
1993-05-01,15.135592,16.415632,6977.16,20663.871
1993-06-01,19.397371,20.2094,1645.5498,4099.585
1993-07-01,21.320566,22.675133,6462.448,1715.501
1993-08-01,20.854029,22.243528,59061.367,72168.625
1993-09-01,17.659763,19.009233,21243.549,8634.515
1993-10-01,11.916797,13.162164,38295.016,47129.117
1993-11-01,5.1471267,5.7134867,38678.855,46141.21
1993-12-01,2.6148157,3.128202,11439.452,9967.633
1994-01-01,3.3964937,4.3299775,9473.203,6929.0674
1994-02-01,2.7656531,3.4855664,51851.08,42134.89
1994-03-01,7.442308,8.757031,36801.637,34482.277
1994-04-01,10.186041,11.260971,17283.871,31072.89
1994-05-01,13.837639,15.020187,19972.617,16580.604
1994-06-01,21.633444,22.770658,11618.611,3233.456
1994-07-01,22.528753,24.145258,32623.523,23727.938
1994-08-01,22.40444,24.267986,51149.56,49246.086
1994-09-01,18.502386,20.03893,48153.094,47165.0
1994-10-01,11.272319,12.086212,41644.516,21499.105
1994-11-01,4.46995,4.466065,51107.25,27918.88
1994-12-01,3.6390765,4.1102986,39980.387,45414.664
1995-01-01,2.1415577,3.047163,70706.2,84852.5
1995-02-01,6.8742423,8.067615,44957.156,64860.86
1995-03-01,7.0670686,7.8631973,46473.133,59705.344
1995-04-01,8.551455,9.773632,13171.058,27216.777
1995-05-01,12.008424,13.056212,8389.495,13830.332
1995-06-01,18.110989,18.912655,1904.0479,4001.4355
1995-07-01,22.300406,23.722105,13069.557,12113.929
1995-08-01,22.531137,24.358746,59027.312,60155.508
1995-09-01,18.796776,20.350092,33226.832,46847.79
1995-10-01,13.698589,14.486125,851.82227,1214.3281
1995-11-01,9.3623705,10.637108,19656.543,8149.8584
1995-12-01,3.7151797,4.5991893,15154.1045,6398.176
1996-01-01,3.86855,4.317282,11748.516,5074.998
1996-02-01,6.7191377,7.582781,29581.254,34886.4
1996-03-01,6.8988643,8.406673,10214.741,13964.555
1996-04-01,11.17,12.743839,1889.1553,1623.5801
1996-05-01,16.504692,17.626186,814.4346,352.01758
1996-06-01,21.166676,22.314344,9454.422,2469.1094
1996-07-01,22.681074,24.872597,66012.68,59333.04
1996-08-01,21.366068,23.708828,45510.344,33971.688
1996-09-01,16.46064,18.132322,50145.105,57813.27
1996-10-01,11.967668,12.872648,29695.53,12606.32
1996-11-01,6.9288454,7.839846,23222.848,24072.387
1996-12-01,3.7938375,4.65666,3487.6133,7166.5283
1997-01-01,1.7147532,3.0745535,68079.69,86688.5
1997-02-01,3.3814077,4.5702887,41508.207,31425.828
1997-03-01,8.528744,9.807651,5906.2324,461.1338
1997-04-01,9.275547,10.239323,11386.607,35193.734
1997-05-01,16.410112,18.043465,9680.007,11122.663
1997-06-01,18.732603,19.626987,7247.743,4456.6885
1997-07-01,21.942717,23.421906,22425.188,11415.504
1997-08-01,21.301792,22.835815,41162.414,65902.2
1997-09-01,19.87738,20.674828,29940.52,72265.06
1997-10-01,11.651989,12.601369,32506.246,16179.9375
1997-11-01,7.3076954,7.9581604,18128.23,15842.131
1997-12-01,0.46231562,1.9429178,54492.35,47925.82
1998-01-01,3.6430063,4.23843,15634.487,27956.332
1998-02-01,1.8057531,2.544916,66341.53,77976.42
1998-03-01,5.4768624,6.538586,56690.492,76448.69
1998-04-01,7.3568454,8.071595,19526.004,34088.465
1998-05-01,13.267057,13.36962,1372.7461,17505.658
1998-06-01,18.064476,18.277002,1337.8613,1175.1543
1998-07-01,22.632612,24.00025,47969.438,64465.004
1998-08-01,21.943151,23.709763,34230.9,49104.953
1998-09-01,19.448893,19.162062,16217.616,45263.664
1998-10-01,12.444155,12.555253,36972.26,39087.137
1998-11-01,7.570456,7.704752,30664.012,33273.793
1998-12-01,3.1212938,3.887844,13352.354,7290.4824
1999-01-01,4.2268734,5.2806787,2903.2285,5480.37
1999-02-01,5.7547565,6.6293273,9174.052,15027.523
1999-03-01,8.178963,8.933144,8104.377,9817.014
1999-04-01,7.760194,8.394029,41434.113,46575.61
1999-05-01,14.204082,15.218727,1702.9639,4155.878
1999-06-01,18.917702,20.399525,12759.944,14429.754
1999-07-01,20.952318,22.770998,87621.98,90283.24
1999-08-01,20.674503,22.0743,81216.87,51386.598
1999-09-01,18.169983,18.972532,41515.492,93975.47
1999-10-01,13.854011,14.7986765,204.45898,29.38379
1999-11-01,9.926289,10.411476,9.451172,22.483398
1999-12-01,1.8421407,3.4040737,913.92676,627.8584
2000-01-01,4.7306266,5.1051245,7006.338,11629.882
2000-02-01,5.882242,6.6365075,11449.807,30196.533
2000-03-01,6.612394,7.347991,46265.742,66258.5
2000-04-01,12.326759,13.476052,4145.0596,5322.784
2000-05-01,17.5556,18.4581,413.08496,694.34766
2000-06-01,20.982595,22.322817,27768.5,22182.756
2000-07-01,23.045948,24.436657,17058.629,7322.0117
2000-08-01,21.479185,23.059153,75491.984,72700.86
2000-09-01,19.88143,20.63553,2443.038,3691.0244
2000-10-01,11.68736,12.571185,95600.445,102521.14
2000-11-01,3.3089204,4.001922,36382.53,22275.742
2000-12-01,4.230764,5.2226477,6514.715,2051.79
2001-01-01,1.5513124,2.3415473,43503.297,49133.168
2001-02-01,3.5966735,3.9925199,28203.117,32241.309
2001-03-01,7.12645,8.554162,20706.059,35575.24
2001-04-01,10.334293,10.931525,38913.34,27210.31
2001-05-01,16.643152,18.407112,20975.531,13861.631
2001-06-01,20.506153,21.935232,4612.6416,9642.116
2001-07-01,21.988089,23.509544,51071.367,31079.139
2001-08-01,21.146486,22.874456,62118.094,66123.95
2001-09-01,19.47948,20.979927,12651.201,7435.204
2001-10-01,14.260033,15.416477,11773.404,20430.055
2001-11-01,8.0114,8.791454,7126.909,10286.286
2001-12-01,1.5869734,2.0508316,19586.871,25114.645
2002-01-01,2.7895532,3.6033044,10941.368,2509.8945
2002-02-01,4.5015545,5.805243,1808.5283,550.17773
2002-03-01,6.3987594,7.319883,12104.687,8008.8496
2002-04-01,12.936489,13.42765,6776.2207,9165.874
2002-05-01,14.936002,16.145311,705.7217,232.76172
2002-06-01,21.418697,22.492495,296.40332,107.64551
2002-07-01,22.955687,25.273535,61472.617,30673.598
2002-08-01,21.59649,23.617907,32521.332,11626.246
2002-09-01,18.592855,19.769909,41720.33,64096.18
2002-10-01,11.665352,12.635849,14602.978,24489.477
2002-11-01,7.3133063,8.157609,21199.488,24806.746
2002-12-01,2.1323843,2.750288,35826.344,18986.316
2003-01-01,6.486711,7.3648806,9408.896,9377.593
2003-02-01,4.111192,5.0905814,75918.44,88724.16
2003-03-01,6.359622,7.5722547,36836.094,46004.414
2003-04-01,9.336905,9.759107,4974.449,8840.095
2003-05-01,15.733578,17.172756,2808.7559,3714.7021
2003-06-01,19.99997,21.34202,2079.1543,1758.7988
2003-07-01,24.163488,25.921774,31338.08,30398.29
2003-08-01,21.921013,23.546072,46099.055,69013.516
2003-09-01,19.052616,20.663643,34878.047,31437.273
2003-10-01,15.417119,16.98075,12487.877,4453.8076
2003-11-01,6.6526623,6.745297,34152.727,38732.04
2003-12-01,3.4216797,3.7982342,15057.117,16502.664
2004-01-01,2.9531047,3.8737943,24350.709,16316.78
2004-02-01,1.9501125,3.089851,25504.186,37868.04
2004-03-01,10.317064,11.77862,33584.688,12122.265
2004-04-01,9.804854,11.232002,29970.076,41329.953
2004-05-01,15.715361,16.72345,233.46484,20.614258
2004-06-01,19.502619,20.990442,2276.2031,209.63184
2004-07-01,21.614353,23.434149,33340.496,32005.617
2004-08-01,20.145,22.060736,40290.203,39738.81
2004-09-01,17.480947,18.954193,35926.562,56316.207
2004-10-01,11.734147,12.5601015,27733.938,75146.69
2004-11-01,5.3579593,6.045729,34989.07,66960.22
2004-12-01,3.2940829,4.001658,48330.0,65528.84
2005-01-01,4.2075343,4.76017,69470.51,113638.45
2005-02-01,4.6913,5.3437176,94029.92,110324.0
2005-03-01,6.1300187,7.323975,25877.178,36945.58
2005-04-01,10.353411,10.838055,15418.062,28518.266
2005-05-01,15.635096,16.71727,4280.342,2885.96
2005-06-01,19.446335,20.034725,3095.5107,13031.672
2005-07-01,23.269337,24.879576,26208.352,35430.29
2005-08-01,20.492376,21.94793,56868.566,73057.69
2005-09-01,19.033598,19.496815,21167.67,8179.6377
2005-10-01,13.404454,14.300698,23055.156,31574.7
2005-11-01,8.192047,9.037516,772.7031,3804.709
2005-12-01,4.2838063,4.632715,1458.0391,445.0547
2006-01-01,4.079077,4.3688693,5295.5195,3038.2666
2006-02-01,5.9476876,6.3603826,895.4619,1592.3652
2006-03-01,5.4890985,5.8642445,39475.316,43679.82
2006-04-01,11.10365,11.843433,11106.804,13137.688
2006-05-01,16.775604,17.942636,2112.2441,2166.8242
2006-06-01,21.567034,23.077995,9698.143,11383.757
2006-07-01,22.81024,24.827793,69716.55,62959.746
2006-08-01,20.132004,22.199335,75475.836,51739.176
2006-09-01,16.185278,17.935246,27700.02,37303.234
2006-10-01,11.65114,12.710214,36439.37,36501.28
2006-11-01,8.334528,9.046029,4486.8955,1230.4736
2006-12-01,3.073425,3.5606272,7201.83,12634.687
2007-01-01,0.7544562,1.8953867,33817.996,20795.738
2007-02-01,4.4755173,5.7149878,30324.734,21253.992
2007-03-01,8.65696,9.897797,22045.121,23336.506
2007-04-01,10.957861,12.277418,5242.417,4340.912
2007-05-01,15.483873,17.215706,10624.576,2851.2344
2007-06-01,20.437897,21.834232,4275.423,341.6416
2007-07-01,22.720528,24.854708,56988.992,70237.95
2007-08-01,21.769016,23.80178,55491.03,48247.516
2007-09-01,18.66815,19.751154,22195.777,32704.514
2007-10-01,13.243702,13.93643,4438.6787,4302.451
2007-11-01,10.150544,10.677205,19176.89,14784.561
2007-12-01,1.6614984,2.2415805,74906.31,83518.09
2008-01-01,1.2461188,1.9409395,74948.45,84250.98
2008-02-01,4.273266,5.032542,48972.05,52230.66
2008-03-01,7.1806717,8.431212,3199.1768,2611.4805
2008-04-01,10.526945,11.467411,1156.5615,201.49219
2008-05-01,13.085823,14.176608,31465.566,20871.742
2008-06-01,20.416565,21.71738,4902.5234,1435.5791
2008-07-01,21.554163,24.0507,65749.16,51433.438
2008-08-01,20.977701,23.310396,66877.8,68223.234
2008-09-01,18.073248,19.791319,23783.006,14013.587
2008-10-01,13.203414,14.488443,22040.662,3222.253
2008-11-01,8.343329,9.658012,19422.887,33881.25
2008-12-01,3.4306734,3.4140553,78356.93,82541.11
2009-01-01,4.4126453,5.392997,18305.719,14332.755
2009-02-01,5.1185017,5.3340898,28240.375,44902.96
2009-03-01,7.9034953,8.633868,8064.9434,2192.662
2009-04-01,9.866505,10.876163,9573.26,12625.179
2009-05-01,16.5402,18.285986,17777.14,27643.39
2009-06-01,17.936487,19.251152,15879.758,5396.3604
2009-07-01,23.05094,24.923742,30696.799,28052.102
2009-08-01,21.642473,23.084919,22667.86,14798.2705
2009-09-01,17.783144,20.113028,34960.438,21400.879
2009-10-01,11.434597,12.38223,5936.161,1589.6143
2009-11-01,8.334597,9.2863455,5681.372,3874.663
2009-12-01,0.73855627,1.2565948,33463.79,54607.87
2010-01-01,2.8193266,3.911121,110080.88,98250.734
2010-02-01,3.0123765,4.581062,31238.527,44793.688
2010-03-01,5.867411,6.959296,32785.46,35049.15
2010-04-01,9.743075,10.014547,6952.373,7820.158
2010-05-01,13.320413,14.028092,3261.5908,714.1543
2010-06-01,20.019526,20.86089,4575.74,1158.1836
2010-07-01,22.206306,24.418753,76682.48,55966.01
2010-08-01,21.303411,22.65088,45776.953,50214.48
2010-09-01,19.705618,20.743402,29410.707,13274.64
2010-10-01,13.252249,14.067719,20099.809,66107.71
2010-11-01,5.5367985,6.589515,8169.716,12042.727
2010-12-01,5.5049033,5.8650603,41030.465,71458.31
2011-01-01,2.464675,3.550906,2138.2324,865.16895
2011-02-01,2.1696782,3.1304672,24698.465,45706.727
2011-03-01,8.820582,8.868958,6014.92,11515.297
2011-04-01,11.36822,11.830441,7072.4688,13667.365
2011-05-01,13.148129,14.123428,6779.0117,10762.1
2011-06-01,20.142044,20.668148,263.17676,0.0
2011-07-01,22.372646,24.065413,49748.9,44719.348
2011-08-01,22.542784,24.67004,51665.336,27723.71
2011-09-01,18.882538,20.631577,23056.445,38939.383
2011-10-01,12.951027,14.217271,18187.266,24943.543
2011-11-01,6.241819,7.1199613,26353.004,28469.953
2011-12-01,1.288614,2.2174664,52902.387,51689.062
2012-01-01,4.553203,5.430683,12970.13,5964.632
2012-02-01,4.2682185,5.0119443,14842.65,12343.8955
2012-03-01,7.0740438,7.984021,20540.117,36210.227
2012-04-01,12.1601715,12.84892,7053.3076,16157.482
2012-05-01,16.089014,17.176287,644.19434,303.81445
2012-06-01,21.80185,22.418108,2097.628,981.0918
2012-07-01,22.020037,23.651854,61077.29,74689.61
2012-08-01,21.988138,23.57511,55044.27,64934.562
2012-09-01,18.564518,19.825453,20583.71,20951.51
2012-10-01,13.947471,14.709465,3689.3076,10427.559
2012-11-01,8.994307,9.526174,16142.914,8108.036
2012-12-01,2.5112126,2.8520005,44557.043,48833.96
2013-01-01,0.4730328,1.6280149,42698.36,58569.19
2013-02-01,1.9355218,3.1614964,21394.547,21502.326
2013-03-01,8.917195,9.838444,26091.262,23458.447
2013-04-01,11.113416,11.954337,14969.987,4460.2793
2013-05-01,15.190472,16.030958,1978.3887,1855.8408
2013-06-01,22.075506,22.95202,407.21094,196.1123
2013-07-01,21.975407,23.971306,84746.35,75134.59
2013-08-01,20.940243,22.533066,65237.65,71343.07
2013-09-01,18.103117,18.839092,37429.316,44910.234
2013-10-01,11.470532,11.613731,7702.4795,7413.92
2013-11-01,7.344961,8.112111,45854.21,51380.797
2013-12-01,2.7857156,2.9985723,10871.697,21378.646
2014-01-01,5.716481,6.2384167,406.66992,1607.0469
2014-02-01,7.091569,7.166455,5507.5605,6107.749
2014-03-01,8.389955,9.466146,33854.133,24570.055
2014-04-01,10.966809,11.902657,5749.9443,13213.388
2014-05-01,14.6816435,15.980884,2003.002,2024.0938
2014-06-01,21.02507,21.615831,290.10254,178.79297
2014-07-01,22.472807,24.28002,56337.957,44884.29
2014-08-01,20.00245,21.255436,70715.82,105451.43
2014-09-01,18.978281,20.076366,56420.023,60720.797
2014-10-01,14.322728,15.42088,22108.719,9556.321
2014-11-01,7.6290607,8.528235,10696.808,2319.6982
2014-12-01,4.0623455,4.763884,30218.738,58752.016
2015-01-01,4.5772266,5.4619045,45124.086,50554.312
2015-02-01,8.066936,8.8066025,12733.77,21327.771
2015-03-01,9.565828,10.637708,18505.05,48623.086
2015-04-01,10.754396,11.48078,13655.064,13940.692
2015-05-01,12.923919,13.824939,22663.209,36259.652
2015-06-01,21.24735,22.580925,23079.414,19431.008
2015-07-01,21.161198,22.77473,59303.21,41761.227
2015-08-01,22.119951,23.671883,47449.234,47129.133
2015-09-01,19.27341,21.034061,38929.906,28407.566
2015-10-01,13.812762,15.263466,44737.31,54268.676
2015-11-01,6.2429314,6.354778,40632.91,31332.904
2015-12-01,2.5670156,2.7436728,27240.434,16801.273
2016-01-01,2.820264,3.5775168,32886.12,46695.4
2016-02-01,6.959344,8.0175905,11338.659,9435.234
2016-03-01,9.241519,9.81912,1294.5732,4442.785
2016-04-01,10.574593,11.770592,11550.134,20664.594
2016-05-01,13.900242,14.811515,13585.626,23019.43
2016-06-01,22.203959,23.600622,13230.7705,10703.621
2016-07-01,23.130257,24.589848,36721.098,39483.42
2016-08-01,20.273848,21.778337,58371.625,79261.26
2016-09-01,18.137259,18.861378,26210.049,37967.957
2016-10-01,15.387042,15.752333,11903.504,10490.288
2016-11-01,7.8611298,9.145156,38482.496,32527.078
2016-12-01,4.8332376,4.79884,56535.227,78017.38
2017-01-01,2.8723593,3.3393855,69780.8,74412.44
2017-02-01,6.66978,7.2972,32776.54,51005.023
2017-03-01,10.142057,10.738678,11391.889,18784.95
2017-04-01,11.8109,12.562826,4969.0527,3461.9043
2017-05-01,14.700462,15.786407,6830.257,12605.8545
2017-06-01,22.26284,23.480093,2867.6611,1098.5449
2017-07-01,22.374275,24.405,74592.0,78990.24
2017-08-01,21.043594,22.682076,34199.68,48522.555
2017-09-01,18.646013,19.202269,12034.18,18787.738
2017-10-01,15.135217,15.397433,300.91992,77.43945
2017-11-01,11.94565,11.493653,3.4140625,183.12305
2017-12-01,5.835722,6.4594665,2094.0186,421.10938
2018-01-01,5.7921705,6.543347,17814.117,21287.152
2018-02-01,5.560684,5.4795294,33606.414,30046.598
2018-03-01,8.130605,8.383435,11138.221,16511.613
2018-04-01,13.544917,14.1758375,959.91504,821.45703
2018-05-01,16.46718,16.79189,3616.9785,8963.607
2018-06-01,21.922089,22.481215,8877.438,6441.54
2018-07-01,23.065712,24.840229,62521.41,86341.84
2018-08-01,21.785734,23.291914,54699.414,64563.64
2018-09-01,19.850082,20.855177,18915.36,9862.839
2018-10-01,11.51717,12.733997,60149.67,78884.89
2018-11-01,6.519941,7.2198396,6706.952,9131.788
2018-12-01,3.4493704,4.2172623,24198.59,9785.543
2019-01-01,3.2748954,4.399301,33404.94,52352.234
2019-02-01,2.2878547,2.486387,84809.36,111998.66
2019-03-01,7.5878906,8.224687,42664.246,37919.4
2019-04-01,11.7587,12.80397,9371.708,7343.205
2019-05-01,11.742234,12.677843,17314.453,37370.04
2019-06-01,19.696434,20.7106,1204.1025,729.22754
2019-07-01,23.105425,24.344542,24354.246,17160.11
2019-08-01,22.748768,24.425299,37181.39,12725.963
2019-09-01,18.866854,20.01566,40901.715,37769.45
2019-10-01,12.247562,12.664473,189.9541,580.041
2019-11-01,8.156597,8.7790985,75267.8,86853.04
2019-12-01,3.2011561,3.692005,39923.63,60109.703
2020-01-01,3.7813046,4.6676726,14728.722,7294.867
2020-02-01,4.7442408,5.7716417,45101.156,23577.914
2020-03-01,7.3074923,7.770913,53113.727,84112.164
2020-04-01,11.675428,12.091738,4552.0166,16679.002
2020-05-01,17.403574,18.060387,6474.164,3265.1328
2020-06-01,20.950998,21.529425,2498.6182,137.38965
