Time,Temp_Salt,Temp_Verde,Temp_Maricopa,Precip_Salt,Precip_Verde,Precip_Maricopa,Population,IrrigatedLand_Acres,datacenters_TotalMW,datacenters_TotalNum
2043-03-01,5.9793057,7.144257,15.824744,15118.605913314968,25519.979281842825,13940.497886009509,6334271.25649793,204522.0,7061.0,25.0
2043-04-01,10.629204,11.140932,20.575085,4944.198656663502,11440.728487265003,10592.951656781224,6340852.61839751,204522.0,7061.0,25.0
2043-05-01,15.455225,16.31298,25.249567,15.300000648949208,110.36183509650073,0.0,6347221.6783003295,204522.0,7061.0,25.0
2043-06-01,20.939615,21.630966,30.416267,1859.5967590827056,1957.6903557526748,182.6355003026947,6353803.040199909,204522.0,7061.0,25.0
2043-07-01,24.863722,26.79197,35.9367,22565.42109631409,17279.556893292465,19265.84805789753,6360172.100102729,204522.0,7061.0,25.0
2043-08-01,23.079926,24.628056,33.850037,29964.56914636656,32381.918203478563,24506.726505659757,6366753.462002309,204522.0,7061.0,25.0
2043-09-01,20.88872,22.241205,31.370018,22171.62020420073,40509.12919855909,37523.12162728049,6373334.823901889,204522.0,7061.0,25.0
2043-10-01,14.753619,15.989397,25.557268,1116.7646547868571,1687.2682724998867,584.3870807638723,6379703.883804709,204522.0,7061.0,25.0
2043-11-01,11.947779,12.96824,21.37033,2533.4911514855776,1957.4506290819045,182.72495949167933,6386285.245704289,204522.0,7061.0,25.0
2043-12-01,3.9849105,5.118788,13.1677,1872.1192066451292,3170.470804642264,174.6348157904322,6392654.305607108,204522.0,7061.0,25.0
2044-01-01,4.4625316,5.6657815,13.446543,371.1351435420056,43.45974017064691,14.034471060267606,6399235.667506688,204522.0,7061.0,25.0
2044-02-01,7.6291223,8.930583,16.972626,2185.281495606114,2263.1265144091685,101.88253864662327,6399235.667506688,204522.0,7061.0,25.0
2044-03-01,11.254367,12.016441,19.978418,4613.034624999273,11271.67503933306,5563.090322215112,6399235.667506688,204522.0,7061.0,25.0
2044-04-01,14.607555,16.773642,25.5643,6639.6524049851,2716.378807609999,2364.6019198909016,6399235.667506688,204522.0,7061.0,25.0
2044-05-01,17.076792,17.569927,26.22853,137.07245370451346,162.40101825492275,0.0,6399235.667506688,204522.0,7061.0,25.0
2044-06-01,21.609377,22.72198,31.36877,5025.989963132815,1961.6109006756235,2850.6505650402687,6399235.667506688,204522.0,7061.0,25.0
2044-07-01,23.224642,24.749916,33.83986,37737.54672450596,32948.26041299093,35516.161453255336,6399235.667506688,204522.0,7061.0,25.0
2044-08-01,21.741013,24.211407,33.447655,56443.13083717134,51219.46370079531,37863.986501008185,6399235.667506688,204522.0,7061.0,25.0
2044-09-01,20.742254,23.32861,32.22751,20623.120925214607,21882.658031070605,12952.788490736566,6399235.667506688,204522.0,7061.0,25.0
2044-10-01,11.667696,13.475194,22.92347,11165.363975643411,10919.748255382548,2125.5009053523736,6399235.667506688,204522.0,7061.0,25.0
2044-11-01,8.811824,10.532073,18.314499,8493.429004101927,2428.0256193014798,2615.475452098053,6399235.667506688,204522.0,7061.0,25.0
2044-12-01,4.8207374,6.1605825,13.533175,14756.937378959265,12016.758761362871,16216.07372339713,6399235.667506688,204522.0,7061.0,25.0
