Time,Temp_Salt,Temp_Verde,Temp_Maricopa,Precip_Salt,Precip_Verde,Precip_Maricopa,Population,IrrigatedLand_Acres,datacenters_TotalMW,datacenters_TotalNum
2043-03-01,6.348982,7.595426,16.7837,8507.998082893027,6363.698089949412,1207.0227420160336,6334271.25649793,204522.0,7061.0,25.0
2043-04-01,10.6692295,11.569588,20.964827,2945.1291585219224,828.4106437740775,702.9200888246123,6340852.61839751,204522.0,7061.0,25.0
2043-05-01,16.716614,17.655472,26.591198,6209.818615714903,1849.0233836198515,647.7264653163274,6347221.6783003295,204522.0,7061.0,25.0
2043-06-01,21.39981,22.667507,31.328608,14785.5563879275,6798.160151814045,2925.586717086844,6353803.040199909,204522.0,7061.0,25.0
2043-07-01,24.647259,25.965422,35.470028,39785.07124620373,37740.492962580174,37796.18438988109,6360172.100102729,204522.0,7061.0,25.0
2043-08-01,22.462095,23.872227,33.431896,29559.293588460423,40090.19349107402,31603.48520851257,6366753.462002309,204522.0,7061.0,25.0
2043-09-01,20.787392,22.687426,31.853462,12801.543334629969,6145.978398850275,8573.481052762872,6373334.823901889,204522.0,7061.0,25.0
2043-10-01,16.601128,17.681532,27.002893,4261.706494914006,2541.6286484880857,365.0053529981051,6379703.883804709,204522.0,7061.0,25.0
2043-11-01,11.327427,12.001295,20.306992,17232.422799017513,12491.93733157881,9794.048821781873,6386285.245704289,204522.0,7061.0,25.0
2043-12-01,4.6344914,5.3208637,13.620287,6595.584304125805,5274.220839024929,2630.558593938076,6392654.305607108,204522.0,7061.0,25.0
2044-01-01,6.478477,7.4944797,14.984417,25113.1625067821,33941.90540381824,35817.8936761542,6399235.667506688,204522.0,7061.0,25.0
2044-02-01,7.8253365,8.919348,17.190605,14365.430520259542,18385.2271052805,14195.390134012996,6399235.667506688,204522.0,7061.0,25.0
2044-03-01,9.280276,10.093275,18.048407,60993.833755888045,56783.5649972898,51263.80350442487,6399235.667506688,204522.0,7061.0,25.0
2044-04-01,12.815579,14.291389,23.201683,9085.899575671649,10848.97087700665,9836.737879113116,6399235.667506688,204522.0,7061.0,25.0
2044-05-01,16.39504,17.00239,25.918676,190.00552285574489,114.22688204988845,0.0,6399235.667506688,204522.0,7061.0,25.0
2044-06-01,21.867823,23.097233,31.997541,1406.2273872214064,72.16696497198427,0.0,6399235.667506688,204522.0,7061.0,25.0
2044-07-01,23.127949,24.850777,34.020206,9406.96749009603,5272.67661768492,780.2175080148572,6399235.667506688,204522.0,7061.0,25.0
2044-08-01,21.599457,23.881193,33.32324,17784.635875595268,13715.037635177578,6149.788595353311,6399235.667506688,204522.0,7061.0,25.0
2044-09-01,21.617764,23.611153,32.548782,10471.732005142258,5959.986882845442,947.5459426512316,6399235.667506688,204522.0,7061.0,25.0
2044-10-01,13.013629,14.989159,23.849194,2591.525614919965,5880.873499740301,2887.6748480731294,6399235.667506688,204522.0,7061.0,25.0
2044-11-01,10.221611,11.702458,19.510399,18392.851725162476,18081.121294701006,17137.316400439886,6399235.667506688,204522.0,7061.0,25.0
2044-12-01,4.9598384,6.5200877,13.819681,24274.03633685899,24298.724592561484,14305.491579975933,6399235.667506688,204522.0,7061.0,25.0
